t,phase,temp,power,sm_mhz,throttle
249.01,load,88,37.955,1267,32
249.06,load,88,37.955,1267,32
249.111,load,87,38.199,1237,32
249.161,load,87,38.199,1237,32
249.211,load,87,38.199,1237,32
249.262,load,87,38.199,1237,32
249.312,load,87,38.199,1237,32
249.363,load,87,38.199,1237,32
249.414,load,87,38.199,1237,32
249.464,load,87,38.199,1237,32
249.515,load,87,38.199,1237,32
249.566,load,87,38.199,1237,32
249.616,load,86,36.513,1792,32
249.667,load,86,36.513,1792,32
249.717,load,86,36.513,1792,32
249.768,load,86,36.513,1792,32
249.818,load,86,36.513,1792,32
249.868,load,86,36.513,1792,32
249.919,load,86,36.513,1792,32
249.969,load,86,36.513,1792,32
250.019,load,86,36.513,1792,32
250.069,load,86,36.513,1792,32
250.12,load,87,38.04,1237,32
250.17,load,87,38.04,1237,32
250.221,load,87,38.04,1237,32
250.271,load,87,38.04,1237,32
250.321,load,87,38.04,1237,32
250.372,load,87,38.04,1237,32
250.422,load,87,38.04,1237,32
250.473,load,87,38.04,1237,32
250.524,load,87,38.04,1237,32
250.574,load,87,38.04,1237,32
250.624,load,86,35.276,1237,1
250.675,load,86,35.276,1237,1
250.725,load,86,35.276,1237,1
250.775,load,86,35.276,1237,1
250.826,load,86,35.276,1237,1
250.876,load,86,35.276,1237,1
250.926,load,86,35.276,1237,1
250.976,load,86,35.276,1237,1
251.027,load,86,35.276,1237,1
251.077,load,86,35.276,1237,1
251.128,load,87,36.758,1237,32
251.178,load,87,36.758,1237,32
251.228,load,87,36.758,1237,32
251.278,load,87,36.758,1237,32
251.329,load,87,36.758,1237,32
251.379,load,87,36.758,1237,32
251.43,load,87,36.758,1237,32
251.48,load,87,36.758,1237,32
251.53,load,87,36.758,1237,32
251.58,load,87,36.758,1237,32
251.631,load,87,36.527,1237,32
251.681,load,87,36.527,1237,32
251.731,load,87,36.527,1237,32
251.782,load,87,36.527,1237,32
251.832,load,87,36.527,1237,32
251.883,load,87,36.527,1237,32
251.933,load,87,36.527,1237,32
251.984,load,87,36.527,1237,32
252.034,load,87,36.527,1237,32
252.085,load,87,36.527,1237,32
252.135,load,88,37.687,1237,32
252.186,load,88,37.687,1237,32
252.236,load,88,37.687,1237,32
252.286,load,88,37.687,1237,32
252.337,load,88,37.687,1237,32
252.387,load,88,37.687,1237,32
252.437,load,88,37.687,1237,32
252.488,load,88,37.687,1237,32
252.538,load,88,37.687,1237,32
252.588,load,87,38.039,1237,32
252.639,load,87,38.039,1237,32
252.689,load,87,38.039,1237,32
252.74,load,87,38.039,1237,32
252.79,load,87,38.039,1237,32
252.841,load,87,38.039,1237,32
252.891,load,87,38.039,1237,32
252.941,load,87,38.039,1237,32
252.992,load,87,38.039,1237,32
253.042,load,87,38.039,1237,32
253.093,load,87,38.094,1237,32
253.143,load,87,38.094,1237,32
253.194,load,87,38.094,1237,32
253.244,load,87,38.094,1237,32
253.294,load,87,38.094,1237,32
253.344,load,87,38.094,1237,32
253.395,load,87,38.094,1237,32
253.445,load,87,38.094,1237,32
253.496,load,87,38.094,1237,32
253.546,load,87,38.094,1237,32
253.596,load,87,37.672,1237,32
253.647,load,87,37.672,1237,32
253.697,load,87,37.672,1237,32
253.747,load,87,37.672,1237,32
253.798,load,87,37.672,1237,32
253.848,load,87,37.672,1237,32
253.898,load,87,37.672,1237,32
253.949,load,87,37.672,1237,32
253.999,load,87,37.672,1237,32
254.049,load,87,37.672,1237,32
254.1,load,88,37.794,1237,32
254.15,load,88,37.794,1237,32
254.201,load,88,37.794,1237,32
254.251,load,88,37.794,1237,32
254.301,load,88,37.794,1237,32
254.352,load,88,37.794,1237,32
254.402,load,88,37.794,1237,32
254.453,load,88,37.794,1237,32
254.503,load,88,37.794,1237,32
254.553,load,88,37.794,1237,32
254.604,load,87,38.174,1237,32
254.654,load,87,38.174,1237,32
254.705,load,87,38.174,1237,32
254.755,load,87,38.174,1237,32
254.806,load,87,38.174,1237,32
254.856,load,87,38.174,1237,32
254.907,load,87,38.174,1237,32
254.957,load,87,38.174,1237,32
255.007,load,87,38.174,1237,32
255.058,load,87,38.174,1237,32
255.109,load,88,37.649,1687,32
255.159,load,88,37.649,1687,32
255.209,load,88,37.649,1687,32
255.26,load,88,37.649,1687,32
255.311,load,88,37.649,1687,32
255.361,load,88,37.649,1687,32
255.411,load,88,37.649,1687,32
255.462,load,88,37.649,1687,32
255.512,load,88,37.649,1687,32
255.562,load,88,37.649,1687,32
255.612,load,87,37.891,1237,32
255.663,load,87,37.891,1237,32
255.713,load,87,37.891,1237,32
255.764,load,87,37.891,1237,32
255.814,load,87,37.891,1237,32
255.865,load,87,37.891,1237,32
255.915,load,87,37.891,1237,32
255.965,load,87,37.891,1237,32
256.016,load,87,37.891,1237,32
256.066,load,87,37.891,1237,32
256.117,load,86,36.322,1500,32
256.167,load,86,36.322,1500,32
256.218,load,86,36.322,1500,32
256.268,load,86,36.322,1500,32
256.318,load,86,36.322,1500,32
256.369,load,86,36.322,1500,32
256.419,load,86,36.322,1500,32
256.47,load,86,36.322,1500,32
256.52,load,86,36.322,1500,32
256.57,load,86,36.322,1500,32
256.621,load,87,37.462,1237,32
256.672,load,87,37.462,1237,32
256.722,load,87,37.462,1237,32
256.772,load,87,37.462,1237,32
256.823,load,87,37.462,1237,32
256.873,load,87,37.462,1237,32
256.923,load,87,37.462,1237,32
256.973,load,87,37.462,1237,32
257.024,load,87,37.462,1237,32
257.075,load,87,37.462,1237,32
257.125,load,86,35.814,1237,32
257.175,load,86,35.814,1237,32
257.225,load,86,35.814,1237,32
257.276,load,86,35.814,1237,32
257.326,load,86,35.814,1237,32
257.376,load,86,35.814,1237,32
257.427,load,86,35.814,1237,32
257.477,load,86,35.814,1237,32
257.528,load,86,35.814,1237,32
257.578,load,86,35.814,1237,32
257.629,load,88,37.899,1237,32
257.679,load,88,37.899,1237,32
257.73,load,88,37.899,1237,32
257.78,load,88,37.899,1237,32
257.831,load,88,37.899,1237,32
257.881,load,88,37.899,1237,32
257.931,load,88,37.899,1237,32
257.982,load,88,37.899,1237,32
258.032,load,88,37.899,1237,32
258.082,load,88,37.899,1237,32
258.133,load,87,37.668,1237,32
258.183,load,87,37.668,1237,32
258.234,load,87,37.668,1237,32
258.284,load,87,37.668,1237,32
258.334,load,87,37.668,1237,32
258.385,load,87,37.668,1237,32
258.436,load,87,37.668,1237,32
258.486,load,87,37.668,1237,32
258.536,load,87,37.668,1237,32
258.587,load,88,38.208,1237,32
258.637,load,88,38.208,1237,32
258.687,load,88,38.208,1237,32
258.738,load,88,38.208,1237,32
258.788,load,88,38.208,1237,32
258.838,load,88,38.208,1237,32
258.889,load,88,38.208,1237,32
258.939,load,88,38.208,1237,32
258.99,load,88,38.208,1237,32
259.04,load,88,38.208,1237,32
259.091,load,87,37.66,1237,32
259.141,load,87,37.66,1237,32
259.192,load,87,37.66,1237,32
259.242,load,87,37.66,1237,32
259.292,load,87,37.66,1237,32
259.343,load,87,37.66,1237,32
259.393,load,87,37.66,1237,32
259.444,load,87,37.66,1237,32
259.495,load,87,37.66,1237,32
259.545,load,87,37.66,1237,32
259.595,load,88,37.414,1237,32
259.646,load,88,37.414,1237,32
259.696,load,88,37.414,1237,32
259.747,load,88,37.414,1237,32
259.797,load,88,37.414,1237,32
259.848,load,88,37.414,1237,32
259.898,load,88,37.414,1237,32
259.949,load,88,37.414,1237,32
260.0,load,88,37.414,1237,32
260.05,load,88,37.414,1237,32
260.1,load,87,35.789,1237,32
260.151,load,87,35.789,1237,32
260.201,load,87,35.789,1237,32
260.252,load,87,35.789,1237,32
260.302,load,87,35.789,1237,32
260.353,load,87,35.789,1237,32
260.403,load,87,35.789,1237,32
260.453,load,87,35.789,1237,32
260.504,load,87,35.789,1237,32
260.554,load,87,35.789,1237,32
260.605,load,88,35.871,1237,32
260.655,load,88,35.871,1237,32
260.706,load,88,35.871,1237,32
260.756,load,88,35.871,1237,32
260.807,load,88,35.871,1237,32
260.857,load,88,35.871,1237,32
260.908,load,88,35.871,1237,32
260.958,load,88,35.871,1237,32
261.009,load,88,35.871,1237,32
261.059,load,88,35.871,1237,32
261.11,load,87,37.465,1237,32
261.16,load,87,37.465,1237,32
261.21,load,87,37.465,1237,32
261.261,load,87,37.465,1237,32
261.311,load,87,37.465,1237,32
261.362,load,87,37.465,1237,32
261.412,load,87,37.465,1237,32
261.463,load,87,37.465,1237,32
261.513,load,87,37.465,1237,32
261.564,load,87,37.465,1237,32
261.614,load,87,37.203,1237,32
261.664,load,87,37.203,1237,32
261.715,load,87,37.203,1237,32
261.765,load,87,37.203,1237,32
261.816,load,87,37.203,1237,32
261.866,load,87,37.203,1237,32
261.917,load,87,37.203,1237,32
261.967,load,87,37.203,1237,32
262.017,load,87,37.203,1237,32
262.068,load,87,37.203,1237,32
262.118,load,87,35.761,1237,32
262.169,load,87,35.761,1237,32
262.219,load,87,35.761,1237,32
262.27,load,87,35.761,1237,32
262.32,load,87,35.761,1237,32
262.371,load,87,35.761,1237,32
262.421,load,87,35.761,1237,32
262.472,load,87,35.761,1237,32
262.522,load,87,35.761,1237,32
262.572,load,87,35.761,1237,32
262.623,load,87,36.224,1237,32
262.673,load,87,36.224,1237,32
262.724,load,87,36.224,1237,32
262.774,load,87,36.224,1237,32
262.824,load,87,36.224,1237,32
262.875,load,87,36.224,1237,32
262.925,load,87,36.224,1237,32
262.976,load,87,36.224,1237,32
263.026,load,87,36.224,1237,32
263.076,load,87,36.224,1237,32
263.127,load,87,37.167,1237,32
263.178,load,87,37.167,1237,32
263.229,load,87,37.167,1237,32
263.279,load,87,37.167,1237,32
263.333,load,87,37.167,1237,32
263.391,load,87,37.167,1237,32
263.442,load,87,37.167,1237,32
263.499,load,87,37.167,1237,32
263.55,load,87,37.167,1237,32
263.6,load,87,35.475,1237,32
263.651,load,87,35.475,1237,32
263.701,load,87,35.475,1237,32
263.752,load,87,35.475,1237,32
263.802,load,87,35.475,1237,32
263.853,load,87,35.475,1237,32
263.903,load,87,35.475,1237,32
263.953,load,87,35.475,1237,32
264.004,load,87,35.475,1237,32
264.054,load,87,35.475,1237,32
264.105,load,86,33.766,1237,32
264.155,load,86,33.766,1237,32
264.205,load,86,33.766,1237,32
264.256,load,86,33.766,1237,32
264.306,load,86,33.766,1237,32
264.357,load,86,33.766,1237,32
264.407,load,86,33.766,1237,32
264.458,load,86,33.766,1237,32
264.508,load,86,33.766,1237,32
264.559,load,86,33.766,1237,32
264.609,load,87,35.08,1237,32
264.66,load,87,35.08,1237,32
264.71,load,87,35.08,1237,32
264.761,load,87,35.08,1237,32
264.812,load,87,35.08,1237,32
264.862,load,87,35.08,1237,32
264.912,load,87,35.08,1237,32
264.963,load,87,35.08,1237,32
265.013,load,87,35.08,1237,32
265.064,load,87,35.08,1237,32
265.114,load,87,36.586,1237,32
265.164,load,87,36.586,1237,32
265.215,load,87,36.586,1237,32
265.265,load,87,36.586,1237,32
265.316,load,87,36.586,1237,32
265.366,load,87,36.586,1237,32
265.416,load,87,36.586,1237,32
265.467,load,87,36.586,1237,32
265.517,load,87,36.586,1237,32
265.568,load,87,36.586,1237,32
265.618,load,87,37.006,1237,32
265.668,load,87,37.006,1237,32
265.719,load,87,37.006,1237,32
265.769,load,87,37.006,1237,32
265.819,load,87,37.006,1237,32
265.87,load,87,37.006,1237,32
265.92,load,87,37.006,1237,32
265.971,load,87,37.006,1237,32
266.021,load,87,37.006,1237,32
266.071,load,87,37.006,1237,32
266.122,load,87,37.585,1237,32
266.172,load,87,37.585,1237,32
266.222,load,87,37.585,1237,32
266.273,load,87,37.585,1237,32
266.323,load,87,37.585,1237,32
266.373,load,87,37.585,1237,32
266.424,load,87,37.585,1237,32
266.474,load,87,37.585,1237,32
266.525,load,87,37.585,1237,32
266.575,load,87,37.585,1237,32
266.626,load,88,37.713,1237,32
266.676,load,88,37.713,1237,32
266.727,load,88,37.713,1237,32
266.777,load,88,37.713,1237,32
266.827,load,88,37.713,1237,32
266.878,load,88,37.713,1237,32
266.928,load,88,37.713,1237,32
266.979,load,88,37.713,1237,32
267.029,load,88,37.713,1237,32
267.08,load,88,37.713,1237,32
267.13,load,87,37.405,1237,32
267.181,load,87,37.405,1237,32
267.231,load,87,37.405,1237,32
267.281,load,87,37.405,1237,32
267.332,load,87,37.405,1237,32
267.382,load,87,37.405,1237,32
267.432,load,87,37.405,1237,32
267.483,load,87,37.405,1237,32
267.533,load,87,37.405,1237,32
267.583,load,87,37.405,1237,32
267.634,load,88,37.448,1237,32
267.684,load,88,37.448,1237,32
267.735,load,88,37.448,1237,32
267.785,load,88,37.448,1237,32
267.836,load,88,37.448,1237,32
267.886,load,88,37.448,1237,32
267.937,load,88,37.448,1237,32
267.987,load,88,37.448,1237,32
268.037,load,88,37.448,1237,32
268.087,load,87,37.017,1237,32
268.138,load,87,37.017,1237,32
268.188,load,87,37.017,1237,32
268.239,load,87,37.017,1237,32
268.289,load,87,37.017,1237,32
268.34,load,87,37.017,1237,32
268.39,load,87,37.017,1237,32
268.441,load,87,37.017,1237,32
268.491,load,87,37.017,1237,32
268.542,load,87,37.017,1237,32
268.592,load,88,36.936,1237,32
268.642,load,88,36.936,1237,32
268.693,load,88,36.936,1237,32
268.743,load,88,36.936,1237,32
268.794,load,88,36.936,1237,32
268.844,load,88,36.936,1237,32
268.894,load,88,36.936,1237,32
268.945,load,88,36.936,1237,32
268.996,load,88,36.936,1237,32
269.046,load,88,36.936,1237,32
269.096,load,88,37.603,1237,32
269.147,load,88,37.603,1237,32
269.197,load,88,37.603,1237,32
269.247,load,88,37.603,1237,32
269.298,load,88,37.603,1237,32
269.348,load,88,37.603,1237,32
269.399,load,88,37.603,1237,32
269.45,load,88,37.603,1237,32
269.5,load,88,37.603,1237,32
269.55,load,88,37.603,1237,32
269.601,load,88,37.554,1612,32
269.651,load,88,37.554,1612,32
269.701,load,88,37.554,1612,32
269.752,load,88,37.554,1612,32
269.802,load,88,37.554,1612,32
269.853,load,88,37.554,1612,32
269.903,load,88,37.554,1612,32
269.954,load,88,37.554,1612,32
270.004,load,88,37.554,1612,32
270.054,load,88,37.554,1612,32
270.105,load,88,38.053,1237,32
270.155,load,88,38.053,1237,32
270.205,load,88,38.053,1237,32
270.256,load,88,38.053,1237,32
270.306,load,88,38.053,1237,32
270.357,load,88,38.053,1237,32
270.407,load,88,38.053,1237,32
270.457,load,88,38.053,1237,32
270.507,load,88,38.053,1237,32
270.557,load,88,38.053,1237,32
270.608,load,87,36.405,1755,32
270.658,load,87,36.405,1755,32
270.709,load,87,36.405,1755,32
270.759,load,87,36.405,1755,32
270.809,load,87,36.405,1755,32
270.86,load,87,36.405,1755,32
270.91,load,87,36.405,1755,32
270.96,load,87,36.405,1755,32
271.011,load,87,36.405,1755,32
271.061,load,87,36.405,1755,32
271.112,load,88,37.523,1237,32
271.162,load,88,37.523,1237,32
271.212,load,88,37.523,1237,32
271.263,load,88,37.523,1237,32
271.314,load,88,37.523,1237,32
271.364,load,88,37.523,1237,32
271.415,load,88,37.523,1237,32
271.465,load,88,37.523,1237,32
271.516,load,88,37.523,1237,32
271.566,load,88,37.523,1237,32
271.617,load,86,35.395,1770,32
271.667,load,86,35.395,1770,32
271.718,load,86,35.395,1770,32
271.768,load,86,35.395,1770,32
271.819,load,86,35.395,1770,32
271.869,load,86,35.395,1770,32
271.919,load,86,35.395,1770,32
271.97,load,86,35.395,1770,32
272.02,load,86,35.395,1770,32
272.071,load,86,35.395,1770,32
272.121,load,88,37.199,1237,32
272.172,load,88,37.199,1237,32
272.222,load,88,37.199,1237,32
272.273,load,88,37.199,1237,32
272.323,load,88,37.199,1237,32
272.374,load,88,37.199,1237,32
272.424,load,88,37.199,1237,32
272.474,load,88,37.199,1237,32
272.525,load,88,37.199,1237,32
272.575,load,88,37.199,1237,32
272.625,load,86,35.598,1237,32
272.676,load,86,35.598,1237,32
272.726,load,86,35.598,1237,32
272.777,load,86,35.598,1237,32
272.827,load,86,35.598,1237,32
272.878,load,86,35.598,1237,32
272.928,load,86,35.598,1237,32
272.978,load,86,35.598,1237,32
273.029,load,86,35.598,1237,32
273.079,load,86,35.598,1237,32
273.13,load,88,37.392,1237,32
273.18,load,88,37.392,1237,32
273.231,load,88,37.392,1237,32
273.281,load,88,37.392,1237,32
273.332,load,88,37.392,1237,32
273.382,load,88,37.392,1237,32
273.432,load,88,37.392,1237,32
273.483,load,88,37.392,1237,32
273.533,load,88,37.392,1237,32
273.584,load,88,37.392,1237,32
273.634,load,87,36.932,1237,32
273.684,load,87,36.932,1237,32
273.735,load,87,36.932,1237,32
273.785,load,87,36.932,1237,32
273.835,load,87,36.932,1237,32
273.885,load,87,36.932,1237,32
273.936,load,87,36.932,1237,32
273.986,load,87,36.932,1237,32
274.037,load,87,36.932,1237,32
274.087,load,87,36.932,1237,32
274.138,load,88,38.212,1237,32
274.188,load,88,38.212,1237,32
274.238,load,88,38.212,1237,32
274.289,load,88,38.212,1237,32
274.339,load,88,38.212,1237,32
274.39,load,88,38.212,1237,32
274.44,load,88,38.212,1237,32
274.491,load,88,38.212,1237,32
274.541,load,88,38.212,1237,32
274.592,load,87,38.111,1237,32
274.642,load,87,38.111,1237,32
274.693,load,87,38.111,1237,32
274.744,load,87,38.111,1237,32
274.794,load,87,38.111,1237,32
274.844,load,87,38.111,1237,32
274.895,load,87,38.111,1237,32
274.945,load,87,38.111,1237,32
274.996,load,87,38.111,1237,32
275.046,load,87,38.111,1237,32
275.097,load,88,37.669,1237,32
275.147,load,88,37.669,1237,32
275.197,load,88,37.669,1237,32
275.247,load,88,37.669,1237,32
275.298,load,88,37.669,1237,32
275.348,load,88,37.669,1237,32
275.399,load,88,37.669,1237,32
275.449,load,88,37.669,1237,32
275.499,load,88,37.669,1237,32
275.55,load,88,37.669,1237,32
275.6,load,87,37.711,1237,32
275.65,load,87,37.711,1237,32
275.7,load,87,37.711,1237,32
275.751,load,87,37.711,1237,32
275.801,load,87,37.711,1237,32
275.852,load,87,37.711,1237,32
275.902,load,87,37.711,1237,32
275.952,load,87,37.711,1237,32
276.003,load,87,37.711,1237,32
276.053,load,87,37.711,1237,32
276.103,load,87,37.963,1305,32
276.154,load,87,37.963,1305,32
276.204,load,87,37.963,1305,32
276.255,load,87,37.963,1305,32
276.305,load,87,37.963,1305,32
276.356,load,87,37.963,1305,32
276.406,load,87,37.963,1305,32
276.457,load,87,37.963,1305,32
276.507,load,87,37.963,1305,32
276.558,load,87,37.963,1305,32
276.608,load,88,37.283,1237,32
276.658,load,88,37.283,1237,32
276.709,load,88,37.283,1237,32
276.759,load,88,37.283,1237,32
276.809,load,88,37.283,1237,32
276.86,load,88,37.283,1237,32
276.91,load,88,37.283,1237,32
276.961,load,88,37.283,1237,32
277.011,load,88,37.283,1237,32
277.062,load,88,37.283,1237,32
277.112,load,86,35.876,1657,32
277.163,load,86,35.876,1657,32
277.213,load,86,35.876,1657,32
277.263,load,86,35.876,1657,32
277.314,load,86,35.876,1657,32
277.365,load,86,35.876,1657,32
277.415,load,86,35.876,1657,32
277.465,load,86,35.876,1657,32
277.516,load,86,35.876,1657,32
277.567,load,86,35.876,1657,32
277.617,load,88,37.809,1237,32
277.667,load,88,37.809,1237,32
277.718,load,88,37.809,1237,32
277.768,load,88,37.809,1237,32
277.819,load,88,37.809,1237,32
277.869,load,88,37.809,1237,32
277.92,load,88,37.809,1237,32
277.97,load,88,37.809,1237,32
278.02,load,88,37.809,1237,32
278.07,load,88,37.809,1237,32
278.121,load,86,34.744,1237,32
278.171,load,86,34.744,1237,32
278.221,load,86,34.744,1237,32
278.272,load,86,34.744,1237,32
278.322,load,86,34.744,1237,32
278.372,load,86,34.744,1237,32
278.423,load,86,34.744,1237,32
278.474,load,86,34.744,1237,32
278.524,load,86,34.744,1237,32
278.574,load,86,34.744,1237,32
278.625,load,88,36.439,1237,32
278.675,load,88,36.439,1237,32
278.726,load,88,36.439,1237,32
278.776,load,88,36.439,1237,32
278.826,load,88,36.439,1237,32
278.877,load,88,36.439,1237,32
278.927,load,88,36.439,1237,32
278.977,load,88,36.439,1237,32
279.028,load,88,36.439,1237,32
279.078,load,88,36.439,1237,32
279.129,load,87,35.867,1237,32
279.179,load,87,35.867,1237,32
279.229,load,87,35.867,1237,32
279.28,load,87,35.867,1237,32
279.331,load,87,35.867,1237,32
279.381,load,87,35.867,1237,32
279.432,load,87,35.867,1237,32
279.482,load,87,35.867,1237,32
279.532,load,87,35.867,1237,32
279.582,load,87,35.867,1237,32
279.633,load,88,38.176,1237,32
279.684,load,88,38.176,1237,32
279.734,load,88,38.176,1237,32
279.784,load,88,38.176,1237,32
279.835,load,88,38.176,1237,32
279.885,load,88,38.176,1237,32
279.936,load,88,38.176,1237,32
279.986,load,88,38.176,1237,32
280.037,load,88,38.176,1237,32
280.087,load,88,38.176,1237,32
280.138,load,88,37.961,1237,32
280.188,load,88,37.961,1237,32
280.239,load,88,37.961,1237,32
280.289,load,88,37.961,1237,32
280.339,load,88,37.961,1237,32
280.39,load,88,37.961,1237,32
280.44,load,88,37.961,1237,32
280.49,load,88,37.961,1237,32
280.54,load,88,37.961,1237,32
280.591,load,88,38.027,1237,32
280.642,load,88,38.027,1237,32
280.692,load,88,38.027,1237,32
280.743,load,88,38.027,1237,32
280.793,load,88,38.027,1237,32
280.844,load,88,38.027,1237,32
280.894,load,88,38.027,1237,32
280.944,load,88,38.027,1237,32
280.995,load,88,38.027,1237,32
281.045,load,88,38.027,1237,32
281.096,load,88,38.188,1237,32
281.146,load,88,38.188,1237,32
281.197,load,88,38.188,1237,32
281.247,load,88,38.188,1237,32
281.298,load,88,38.188,1237,32
281.348,load,88,38.188,1237,32
281.398,load,88,38.188,1237,32
281.449,load,88,38.188,1237,32
281.5,load,88,38.188,1237,32
281.55,load,88,38.188,1237,32
281.601,load,87,38.174,1237,32
281.651,load,87,38.174,1237,32
281.701,load,87,38.174,1237,32
281.752,load,87,38.174,1237,32
281.802,load,87,38.174,1237,32
281.852,load,87,38.174,1237,32
281.903,load,87,38.174,1237,32
281.953,load,87,38.174,1237,32
282.003,load,87,38.174,1237,32
282.054,load,87,38.174,1237,32
282.104,load,87,37.102,1237,32
282.155,load,87,37.102,1237,32
282.205,load,87,37.102,1237,32
282.255,load,87,37.102,1237,32
282.306,load,87,37.102,1237,32
282.356,load,87,37.102,1237,32
282.406,load,87,37.102,1237,32
282.457,load,87,37.102,1237,32
282.507,load,87,37.102,1237,32
282.558,load,87,37.102,1237,32
282.608,load,86,36.384,1552,32
282.659,load,86,36.384,1552,32
282.709,load,86,36.384,1552,32
282.76,load,86,36.384,1552,32
282.81,load,86,36.384,1552,32
282.861,load,86,36.384,1552,32
282.911,load,86,36.384,1552,32
282.962,load,86,36.384,1552,32
283.012,load,86,36.384,1552,32
283.063,load,86,36.384,1552,32
283.113,load,88,37.186,1237,32
283.164,load,88,37.186,1237,32
283.214,load,88,37.186,1237,32
283.265,load,88,37.186,1237,32
283.315,load,88,37.186,1237,32
283.365,load,88,37.186,1237,32
283.416,load,88,37.186,1237,32
283.466,load,88,37.186,1237,32
283.517,load,88,37.186,1237,32
283.567,load,88,37.186,1237,32
283.618,load,86,36.424,1792,32
283.668,load,86,36.424,1792,32
283.719,load,86,36.424,1792,32
283.769,load,86,36.424,1792,32
283.82,load,86,36.424,1792,32
283.87,load,86,36.424,1792,32
283.92,load,86,36.424,1792,32
283.971,load,86,36.424,1792,32
284.021,load,86,36.424,1792,32
284.071,load,86,36.424,1792,32
284.122,load,88,38.677,1237,32
284.172,load,88,38.677,1237,32
284.223,load,88,38.677,1237,32
284.273,load,88,38.677,1237,32
284.323,load,88,38.677,1237,32
284.374,load,88,38.677,1237,32
284.424,load,88,38.677,1237,32
284.475,load,88,38.677,1237,32
284.525,load,88,38.677,1237,32
284.575,load,88,38.677,1237,32
284.626,load,87,36.053,1237,32
284.676,load,87,36.053,1237,32
284.727,load,87,36.053,1237,32
284.777,load,87,36.053,1237,32
284.828,load,87,36.053,1237,32
284.878,load,87,36.053,1237,32
284.928,load,87,36.053,1237,32
284.978,load,87,36.053,1237,32
285.029,load,87,36.053,1237,32
285.079,load,87,36.053,1237,32
285.13,load,88,36.831,1237,32
285.18,load,88,36.831,1237,32
285.23,load,88,36.831,1237,32
285.28,load,88,36.831,1237,32
285.331,load,88,36.831,1237,32
285.381,load,88,36.831,1237,32
285.432,load,88,36.831,1237,32
285.482,load,88,36.831,1237,32
285.533,load,88,36.831,1237,32
285.583,load,88,36.831,1237,32
285.634,load,88,36.161,1237,32
285.684,load,88,36.161,1237,32
285.735,load,88,36.161,1237,32
285.785,load,88,36.161,1237,32
285.836,load,88,36.161,1237,32
285.886,load,88,36.161,1237,32
285.936,load,88,36.161,1237,32
285.987,load,88,36.161,1237,32
286.037,load,88,36.161,1237,32
286.088,load,88,36.161,1237,32
286.138,load,88,37.803,1237,32
286.188,load,88,37.803,1237,32
286.239,load,88,37.803,1237,32
286.289,load,88,37.803,1237,32
286.339,load,88,37.803,1237,32
286.39,load,88,37.803,1237,32
286.44,load,88,37.803,1237,32
286.491,load,88,37.803,1237,32
286.541,load,88,37.803,1237,32
286.591,load,87,36.732,1237,32
286.642,load,87,36.732,1237,32
286.692,load,87,36.732,1237,32
286.743,load,87,36.732,1237,32
286.793,load,87,36.732,1237,32
286.843,load,87,36.732,1237,32
286.894,load,87,36.732,1237,32
286.944,load,87,36.732,1237,32
286.995,load,87,36.732,1237,32
287.045,load,87,36.732,1237,32
287.096,load,88,36.639,1237,32
287.146,load,88,36.639,1237,32
287.196,load,88,36.639,1237,32
287.247,load,88,36.639,1237,32
287.298,load,88,36.639,1237,32
287.348,load,88,36.639,1237,32
287.398,load,88,36.639,1237,32
287.449,load,88,36.639,1237,32
287.499,load,88,36.639,1237,32
287.55,load,88,36.639,1237,32
287.6,load,88,37.958,1237,32
287.651,load,88,37.958,1237,32
287.701,load,88,37.958,1237,32
287.752,load,88,37.958,1237,32
287.802,load,88,37.958,1237,32
287.853,load,88,37.958,1237,32
287.903,load,88,37.958,1237,32
287.954,load,88,37.958,1237,32
288.004,load,88,37.958,1237,32
288.055,load,88,37.958,1237,32
288.105,load,88,37.875,1237,32
288.155,load,88,37.875,1237,32
288.206,load,88,37.875,1237,32
288.256,load,88,37.875,1237,32
288.307,load,88,37.875,1237,32
288.357,load,88,37.875,1237,32
288.407,load,88,37.875,1237,32
288.458,load,88,37.875,1237,32
288.508,load,88,37.875,1237,32
288.559,load,88,37.875,1237,32
288.609,load,88,36.575,1237,32
288.66,load,88,36.575,1237,32
288.71,load,88,36.575,1237,32
288.761,load,88,36.575,1237,32
288.811,load,88,36.575,1237,32
288.862,load,88,36.575,1237,32
288.912,load,88,36.575,1237,32
288.962,load,88,36.575,1237,32
289.013,load,88,36.575,1237,32
289.063,load,88,36.575,1237,32
289.113,load,87,36.909,1237,32
289.164,load,87,36.909,1237,32
289.214,load,87,36.909,1237,32
289.265,load,87,36.909,1237,32
289.315,load,87,36.909,1237,32
289.365,load,87,36.909,1237,32
289.415,load,87,36.909,1237,32
289.466,load,87,36.909,1237,32
289.517,load,87,36.909,1237,32
289.567,load,87,36.909,1237,32
289.617,load,88,38.29,1237,32
289.668,load,88,38.29,1237,32
289.718,load,88,38.29,1237,32
289.768,load,88,38.29,1237,32
289.819,load,88,38.29,1237,32
289.869,load,88,38.29,1237,32
289.92,load,88,38.29,1237,32
289.97,load,88,38.29,1237,32
290.021,load,88,38.29,1237,32
290.071,load,88,38.29,1237,32
290.122,load,86,37.018,1702,32
290.173,load,86,37.018,1702,32
290.223,load,86,37.018,1702,32
290.274,load,86,37.018,1702,32
290.324,load,86,37.018,1702,32
290.375,load,86,37.018,1702,32
290.425,load,86,37.018,1702,32
