t,phase,temp,power,sm_mhz,throttle
165.052,load,74,25.088,1110,1
165.102,load,74,25.088,1110,1
165.152,load,74,25.088,1110,1
165.203,load,74,25.088,1110,1
165.253,load,74,25.088,1110,1
165.304,load,74,25.088,1110,1
165.355,load,74,25.088,1110,1
165.405,load,74,25.088,1110,1
165.456,load,74,25.088,1110,1
165.506,load,74,25.008,1125,1
165.557,load,74,25.008,1125,1
165.607,load,74,25.008,1125,1
165.657,load,74,25.008,1125,1
165.708,load,74,25.008,1125,1
165.758,load,74,25.008,1125,1
165.809,load,74,25.008,1125,1
165.859,load,74,25.008,1125,1
165.909,load,74,25.008,1125,1
165.96,load,74,25.113,1125,1
166.011,load,74,25.113,1125,1
166.061,load,74,25.113,1125,1
166.111,load,74,25.113,1125,1
166.161,load,74,25.113,1125,1
166.212,load,74,25.113,1125,1
166.262,load,74,25.113,1125,1
166.313,load,74,25.113,1125,1
166.363,load,74,25.113,1125,1
166.414,load,74,25.113,1125,1
166.464,load,74,24.966,1125,1
166.514,load,74,24.966,1125,1
166.565,load,74,24.966,1125,1
166.615,load,74,24.966,1125,1
166.666,load,74,24.966,1125,1
166.716,load,74,24.966,1125,1
166.767,load,74,24.966,1125,1
166.817,load,74,24.966,1125,1
166.868,load,74,24.966,1125,1
166.918,load,74,24.966,1125,1
166.969,load,74,24.577,1080,1
167.019,load,74,24.577,1080,1
167.07,load,74,24.577,1080,1
167.12,load,74,24.577,1080,1
167.17,load,74,24.577,1080,1
167.22,load,74,24.577,1080,1
167.271,load,74,24.577,1080,1
167.322,load,74,24.577,1080,1
167.372,load,74,24.577,1080,1
167.423,load,74,24.577,1080,1
167.473,load,74,24.407,1102,1
167.524,load,74,24.407,1102,1
167.574,load,74,24.407,1102,1
167.625,load,74,24.407,1102,1
167.675,load,74,24.407,1102,1
167.726,load,74,24.407,1102,1
167.776,load,74,24.407,1102,1
167.827,load,74,24.407,1102,1
167.877,load,74,24.407,1102,1
167.928,load,74,24.407,1102,1
167.978,load,74,24.412,1102,1
168.029,load,74,24.412,1102,1
168.079,load,74,24.412,1102,1
168.129,load,74,24.412,1102,1
168.18,load,74,24.412,1102,1
168.23,load,74,24.412,1102,1
168.281,load,74,24.412,1102,1
168.331,load,74,24.412,1102,1
168.382,load,74,24.412,1102,1
168.432,load,74,24.412,1102,1
168.483,load,74,25.169,1102,1
168.533,load,74,25.169,1102,1
168.584,load,74,25.169,1102,1
168.634,load,74,25.169,1102,1
168.685,load,74,25.169,1102,1
168.735,load,74,25.169,1102,1
168.786,load,74,25.169,1102,1
168.836,load,74,25.169,1102,1
168.887,load,74,25.169,1102,1
168.938,load,74,25.169,1102,1
168.988,load,74,23.67,1027,1
169.039,load,74,23.67,1027,1
169.089,load,74,23.67,1027,1
169.139,load,74,23.67,1027,1
169.19,load,74,23.67,1027,1
169.24,load,74,23.67,1027,1
169.291,load,74,23.67,1027,1
169.341,load,74,23.67,1027,1
169.392,load,74,23.67,1027,1
169.442,load,74,23.67,1027,1
169.493,load,74,23.538,1110,1
169.543,load,74,23.538,1110,1
169.594,load,74,23.538,1110,1
169.644,load,74,23.538,1110,1
169.695,load,74,23.538,1110,1
169.745,load,74,23.538,1110,1
169.796,load,74,23.538,1110,1
169.846,load,74,23.538,1110,1
169.897,load,74,23.538,1110,1
169.947,load,74,23.538,1110,1
169.997,load,74,24.679,1117,1
170.048,load,74,24.679,1117,1
170.099,load,74,24.679,1117,1
170.149,load,74,24.679,1117,1
170.199,load,74,24.679,1117,1
170.25,load,74,24.679,1117,1
170.3,load,74,24.679,1117,1
170.35,load,74,24.679,1117,1
170.401,load,74,24.679,1117,1
170.451,load,74,24.679,1117,1
170.501,load,74,24.94,1125,1
170.552,load,74,24.94,1125,1
170.602,load,74,24.94,1125,1
170.653,load,74,24.94,1125,1
170.703,load,74,24.94,1125,1
170.754,load,74,24.94,1125,1
170.805,load,74,24.94,1125,1
170.855,load,74,24.94,1125,1
170.905,load,74,24.94,1125,1
170.956,load,74,24.94,1125,1
171.006,load,74,25.126,1125,1
171.056,load,74,25.126,1125,1
171.107,load,74,25.126,1125,1
171.157,load,74,25.126,1125,1
171.208,load,74,25.126,1125,1
171.258,load,74,25.126,1125,1
171.308,load,74,25.126,1125,1
171.358,load,74,25.126,1125,1
171.409,load,74,25.126,1125,1
171.459,load,74,25.033,1125,1
171.51,load,74,25.033,1125,1
171.561,load,74,25.033,1125,1
171.611,load,74,25.033,1125,1
171.662,load,74,25.033,1125,1
171.712,load,74,25.033,1125,1
171.762,load,74,25.033,1125,1
171.813,load,74,25.033,1125,1
171.864,load,74,25.033,1125,1
171.914,load,74,25.033,1125,1
171.965,load,75,25.113,1125,1
172.015,load,75,25.113,1125,1
172.066,load,75,25.113,1125,1
172.116,load,75,25.113,1125,1
172.166,load,75,25.113,1125,1
172.217,load,75,25.113,1125,1
172.267,load,75,25.113,1125,1
172.317,load,75,25.113,1125,1
172.368,load,75,25.113,1125,1
172.418,load,75,25.113,1125,1
172.469,load,74,25.228,1110,1
172.519,load,74,25.228,1110,1
172.57,load,74,25.228,1110,1
172.62,load,74,25.228,1110,1
172.67,load,74,25.228,1110,1
172.721,load,74,25.228,1110,1
172.772,load,74,25.228,1110,1
172.822,load,74,25.228,1110,1
172.872,load,74,25.228,1110,1
172.923,load,74,25.228,1110,1
172.974,load,75,25.343,1125,1
173.024,load,75,25.343,1125,1
173.074,load,75,25.343,1125,1
173.125,load,75,25.343,1125,1
173.175,load,75,25.343,1125,1
173.226,load,75,25.343,1125,1
173.276,load,75,25.343,1125,1
173.327,load,75,25.343,1125,1
173.377,load,75,25.343,1125,1
173.428,load,75,25.343,1125,1
173.478,load,74,25.389,1125,1
173.529,load,74,25.389,1125,1
173.579,load,74,25.389,1125,1
173.63,load,74,25.389,1125,1
173.68,load,74,25.389,1125,1
173.73,load,74,25.389,1125,1
173.781,load,74,25.389,1125,1
173.832,load,74,25.389,1125,1
173.882,load,74,25.389,1125,1
173.933,load,74,25.389,1125,1
173.983,load,75,25.339,1125,1
174.033,load,75,25.339,1125,1
174.084,load,75,25.339,1125,1
174.134,load,75,25.339,1125,1
174.184,load,75,25.339,1125,1
174.235,load,75,25.339,1125,1
174.285,load,75,25.339,1125,1
174.335,load,75,25.339,1125,1
174.386,load,75,25.339,1125,1
174.436,load,75,25.339,1125,1
174.487,load,74,23.858,1125,1
174.538,load,74,23.858,1125,1
174.588,load,74,23.858,1125,1
174.638,load,74,23.858,1125,1
174.689,load,74,23.858,1125,1
174.74,load,74,23.858,1125,1
174.79,load,74,23.858,1125,1
174.841,load,74,23.858,1125,1
174.891,load,74,23.858,1125,1
174.942,load,74,23.858,1125,1
174.992,load,75,23.699,1110,1
175.043,load,75,23.699,1110,1
175.093,load,75,23.699,1110,1
175.143,load,75,23.699,1110,1
175.194,load,75,23.699,1110,1
175.244,load,75,23.699,1110,1
175.295,load,75,23.699,1110,1
175.345,load,75,23.699,1110,1
175.396,load,75,23.699,1110,1
175.446,load,75,23.699,1110,1
175.496,load,74,24.958,1117,1
175.546,load,74,24.958,1117,1
175.597,load,74,24.958,1117,1
175.647,load,74,24.958,1117,1
175.697,load,74,24.958,1117,1
175.748,load,74,24.958,1117,1
175.798,load,74,24.958,1117,1
175.849,load,74,24.958,1117,1
175.899,load,74,24.958,1117,1
175.95,load,74,24.958,1117,1
176.001,load,75,24.966,1125,1
176.051,load,75,24.966,1125,1
176.101,load,75,24.966,1125,1
176.152,load,75,24.966,1125,1
176.202,load,75,24.966,1125,1
176.253,load,75,24.966,1125,1
176.303,load,75,24.966,1125,1
176.354,load,75,24.966,1125,1
176.404,load,75,24.966,1125,1
176.455,load,75,24.966,1125,1
176.505,load,74,25.024,1125,1
176.555,load,74,25.024,1125,1
176.606,load,74,25.024,1125,1
176.656,load,74,25.024,1125,1
176.707,load,74,25.024,1125,1
176.758,load,74,25.024,1125,1
176.808,load,74,25.024,1125,1
176.859,load,74,25.024,1125,1
176.909,load,74,25.024,1125,1
176.96,load,74,24.999,1125,1
177.01,load,74,24.999,1125,1
177.061,load,74,24.999,1125,1
177.111,load,74,24.999,1125,1
177.162,load,74,24.999,1125,1
177.212,load,74,24.999,1125,1
177.262,load,74,24.999,1125,1
177.313,load,74,24.999,1125,1
177.363,load,74,24.999,1125,1
177.413,load,74,24.999,1125,1
177.464,load,75,25.41,1125,1
177.515,load,75,25.41,1125,1
177.565,load,75,25.41,1125,1
177.616,load,75,25.41,1125,1
177.666,load,75,25.41,1125,1
177.716,load,75,25.41,1125,1
177.767,load,75,25.41,1125,1
177.817,load,75,25.41,1125,1
177.867,load,75,25.41,1125,1
177.918,load,75,25.41,1125,1
177.968,load,74,25.417,1125,1
178.019,load,74,25.417,1125,1
178.069,load,74,25.417,1125,1
178.119,load,74,25.417,1125,1
178.17,load,74,25.417,1125,1
178.22,load,74,25.417,1125,1
178.27,load,74,25.417,1125,1
178.321,load,74,25.417,1125,1
178.371,load,74,25.417,1125,1
178.422,load,74,25.417,1125,1
178.472,load,74,24.971,1110,1
178.523,load,74,24.971,1110,1
178.573,load,74,24.971,1110,1
178.623,load,74,24.971,1110,1
178.674,load,74,24.971,1110,1
178.724,load,74,24.971,1110,1
178.775,load,74,24.971,1110,1
178.825,load,74,24.971,1110,1
178.876,load,74,24.971,1110,1
178.926,load,74,24.971,1110,1
178.976,load,74,24.573,1087,1
179.027,load,74,24.573,1087,1
179.077,load,74,24.573,1087,1
179.128,load,74,24.573,1087,1
179.178,load,74,24.573,1087,1
179.229,load,74,24.573,1087,1
179.279,load,74,24.573,1087,1
179.33,load,74,24.573,1087,1
179.38,load,74,24.573,1087,1
179.431,load,74,24.573,1087,1
179.481,load,75,24.386,1110,1
179.531,load,75,24.386,1110,1
179.582,load,75,24.386,1110,1
179.633,load,75,24.386,1110,1
179.683,load,75,24.386,1110,1
179.734,load,75,24.386,1110,1
179.784,load,75,24.386,1110,1
179.835,load,75,24.386,1110,1
179.886,load,75,24.386,1110,1
179.936,load,75,24.386,1110,1
179.987,load,74,23.617,1117,1
180.037,load,74,23.617,1117,1
180.088,load,74,23.617,1117,1
180.138,load,74,23.617,1117,1
180.189,load,74,23.617,1117,1
180.239,load,74,23.617,1117,1
180.29,load,74,23.617,1117,1
180.34,load,74,23.617,1117,1
180.39,load,74,23.617,1117,1
180.441,load,74,23.617,1117,1
180.491,load,75,23.773,1117,1
180.541,load,75,23.773,1117,1
180.592,load,75,23.773,1117,1
180.643,load,75,23.773,1117,1
180.693,load,75,23.773,1117,1
180.743,load,75,23.773,1117,1
180.794,load,75,23.773,1117,1
180.844,load,75,23.773,1117,1
180.895,load,75,23.773,1117,1
180.945,load,75,23.773,1117,1
180.996,load,75,25.107,1117,1
181.046,load,75,25.107,1117,1
181.096,load,75,25.107,1117,1
181.147,load,75,25.107,1117,1
181.197,load,75,25.107,1117,1
181.248,load,75,25.107,1117,1
181.298,load,75,25.107,1117,1
181.349,load,75,25.107,1117,1
181.399,load,75,25.107,1117,1
181.45,load,75,25.107,1117,1
181.501,load,75,25.369,1125,1
181.551,load,75,25.369,1125,1
181.601,load,75,25.369,1125,1
181.652,load,75,25.369,1125,1
181.702,load,75,25.369,1125,1
181.753,load,75,25.369,1125,1
181.803,load,75,25.369,1125,1
181.853,load,75,25.369,1125,1
181.904,load,75,25.369,1125,1
181.954,load,75,25.369,1125,1
182.005,load,75,25.35,1125,1
182.056,load,75,25.35,1125,1
182.106,load,75,25.35,1125,1
182.157,load,75,25.35,1125,1
182.207,load,75,25.35,1125,1
182.258,load,75,25.35,1125,1
182.308,load,75,25.35,1125,1
182.359,load,75,25.35,1125,1
182.409,load,75,25.35,1125,1
182.46,load,75,25.328,1125,1
182.51,load,75,25.328,1125,1
182.561,load,75,25.328,1125,1
182.611,load,75,25.328,1125,1
182.662,load,75,25.328,1125,1
182.713,load,75,25.328,1125,1
182.763,load,75,25.328,1125,1
182.813,load,75,25.328,1125,1
182.864,load,75,25.328,1125,1
182.914,load,75,25.328,1125,1
182.965,load,75,25.402,1125,1
183.015,load,75,25.402,1125,1
183.066,load,75,25.402,1125,1
183.116,load,75,25.402,1125,1
183.167,load,75,25.402,1125,1
183.217,load,75,25.402,1125,1
183.268,load,75,25.402,1125,1
183.318,load,75,25.402,1125,1
183.368,load,75,25.402,1125,1
183.418,load,75,25.402,1125,1
183.469,load,75,25.442,1110,1
183.519,load,75,25.442,1110,1
183.57,load,75,25.442,1110,1
183.621,load,75,25.442,1110,1
183.671,load,75,25.442,1110,1
183.721,load,75,25.442,1110,1
183.772,load,75,25.442,1110,1
183.823,load,75,25.442,1110,1
183.873,load,75,25.442,1110,1
183.923,load,75,25.442,1110,1
183.974,load,75,25.415,1117,1
184.024,load,75,25.415,1117,1
184.075,load,75,25.415,1117,1
184.125,load,75,25.415,1117,1
184.175,load,75,25.415,1117,1
184.226,load,75,25.415,1117,1
184.276,load,75,25.415,1117,1
184.327,load,75,25.415,1117,1
184.377,load,75,25.415,1117,1
184.428,load,75,25.415,1117,1
184.479,load,75,25.43,1117,1
184.529,load,75,25.43,1117,1
184.58,load,75,25.43,1117,1
184.63,load,75,25.43,1117,1
184.68,load,75,25.43,1117,1
184.731,load,75,25.43,1117,1
184.781,load,75,25.43,1117,1
184.832,load,75,25.43,1117,1
184.882,load,75,25.43,1117,1
184.933,load,75,25.43,1117,1
184.984,load,75,25.323,1117,1
185.034,load,75,25.323,1117,1
185.085,load,75,25.323,1117,1
185.135,load,75,25.323,1117,1
185.186,load,75,25.323,1117,1
185.236,load,75,25.323,1117,1
185.287,load,75,25.323,1117,1
185.337,load,75,25.323,1117,1
185.388,load,75,25.323,1117,1
185.438,load,75,25.323,1117,1
185.489,load,74,23.933,1117,1
185.54,load,74,23.933,1117,1
185.59,load,74,23.933,1117,1
185.641,load,74,23.933,1117,1
185.691,load,74,23.933,1117,1
185.741,load,74,23.933,1117,1
185.792,load,74,23.933,1117,1
185.842,load,74,23.933,1117,1
185.892,load,74,23.933,1117,1
185.943,load,74,23.933,1117,1
185.993,load,75,23.995,1125,1
186.043,load,75,23.995,1125,1
186.094,load,75,23.995,1125,1
186.144,load,75,23.995,1125,1
186.194,load,75,23.995,1125,1
186.245,load,75,23.995,1125,1
186.296,load,75,23.995,1125,1
186.346,load,75,23.995,1125,1
186.397,load,75,23.995,1125,1
186.447,load,75,23.995,1125,1
186.497,load,75,25.352,1125,1
186.548,load,75,25.352,1125,1
186.599,load,75,25.352,1125,1
186.649,load,75,25.352,1125,1
186.7,load,75,25.352,1125,1
186.75,load,75,25.352,1125,1
186.801,load,75,25.352,1125,1
186.851,load,75,25.352,1125,1
186.902,load,75,25.352,1125,1
186.952,load,75,25.352,1125,1
187.002,load,75,25.373,1125,1
187.053,load,75,25.373,1125,1
187.103,load,75,25.373,1125,1
187.154,load,75,25.373,1125,1
187.204,load,75,25.373,1125,1
187.255,load,75,25.373,1125,1
187.305,load,75,25.373,1125,1
187.356,load,75,25.373,1125,1
187.406,load,75,25.373,1125,1
187.456,load,75,25.373,1125,1
187.507,load,75,25.438,1125,1
187.557,load,75,25.438,1125,1
187.608,load,75,25.438,1125,1
187.659,load,75,25.438,1125,1
187.71,load,75,25.438,1125,1
187.76,load,75,25.438,1125,1
187.811,load,75,25.438,1125,1
187.862,load,75,25.438,1125,1
187.915,load,75,25.438,1125,1
187.965,load,74,25.016,1102,1
188.016,load,74,25.016,1102,1
188.066,load,74,25.016,1102,1
188.117,load,74,25.016,1102,1
188.168,load,74,25.016,1102,1
188.218,load,74,25.016,1102,1
188.269,load,74,25.016,1102,1
188.319,load,74,25.016,1102,1
188.369,load,74,25.016,1102,1
188.42,load,74,25.016,1102,1
188.47,load,75,24.554,1087,1
188.52,load,75,24.554,1087,1
188.571,load,75,24.554,1087,1
188.621,load,75,24.554,1087,1
188.672,load,75,24.554,1087,1
188.722,load,75,24.554,1087,1
188.773,load,75,24.554,1087,1
188.824,load,75,24.554,1087,1
188.874,load,75,24.554,1087,1
188.925,load,75,24.554,1087,1
188.975,load,75,24.415,1080,1
189.026,load,75,24.415,1080,1
189.076,load,75,24.415,1080,1
189.126,load,75,24.415,1080,1
189.176,load,75,24.415,1080,1
189.227,load,75,24.415,1080,1
189.278,load,75,24.415,1080,1
189.328,load,75,24.415,1080,1
189.378,load,75,24.415,1080,1
189.429,load,75,24.415,1080,1
189.479,load,75,24.836,1117,1
189.53,load,75,24.836,1117,1
189.58,load,75,24.836,1117,1
189.631,load,75,24.836,1117,1
189.682,load,75,24.836,1117,1
189.732,load,75,24.836,1117,1
189.783,load,75,24.836,1117,1
189.833,load,75,24.836,1117,1
189.884,load,75,24.836,1117,1
189.934,load,75,24.836,1117,1
189.984,load,75,24.996,1117,1
190.035,load,75,24.996,1117,1
190.085,load,75,24.996,1117,1
190.136,load,75,24.996,1117,1
190.186,load,75,24.996,1117,1
190.237,load,75,24.996,1117,1
190.288,load,75,24.996,1117,1
190.338,load,75,24.996,1117,1
190.388,load,75,24.996,1117,1
190.438,load,75,24.996,1117,1
190.489,load,75,24.732,1117,1
190.539,load,75,24.732,1117,1
190.589,load,75,24.732,1117,1
190.64,load,75,24.732,1117,1
190.69,load,75,24.732,1117,1
190.74,load,75,24.732,1117,1
190.79,load,75,24.732,1117,1
190.841,load,75,24.732,1117,1
190.891,load,75,24.732,1117,1
190.941,load,75,24.732,1117,1
190.992,load,75,23.258,1117,1
191.042,load,75,23.258,1117,1
191.093,load,75,23.258,1117,1
191.143,load,75,23.258,1117,1
191.194,load,75,23.258,1117,1
191.244,load,75,23.258,1117,1
191.294,load,75,23.258,1117,1
191.345,load,75,23.258,1117,1
191.395,load,75,23.258,1117,1
191.445,load,75,23.258,1117,1
191.496,load,74,23.276,1050,1
191.546,load,74,23.276,1050,1
191.597,load,74,23.276,1050,1
191.647,load,74,23.276,1050,1
191.698,load,74,23.276,1050,1
191.748,load,74,23.276,1050,1
191.799,load,74,23.276,1050,1
191.849,load,74,23.276,1050,1
191.9,load,74,23.276,1050,1
191.95,load,74,23.276,1050,1
192.001,load,75,24.612,1087,1
192.051,load,75,24.612,1087,1
192.102,load,75,24.612,1087,1
192.152,load,75,24.612,1087,1
192.203,load,75,24.612,1087,1
192.253,load,75,24.612,1087,1
192.303,load,75,24.612,1087,1
192.353,load,75,24.612,1087,1
192.404,load,75,24.612,1087,1
192.454,load,75,24.612,1087,1
192.505,load,75,24.761,1087,1
192.556,load,75,24.761,1087,1
192.606,load,75,24.761,1087,1
192.657,load,75,24.761,1087,1
192.708,load,75,24.761,1087,1
192.758,load,75,24.761,1087,1
192.809,load,75,24.761,1087,1
192.859,load,75,24.761,1087,1
192.909,load,75,24.761,1087,1
192.96,load,75,24.955,1110,1
193.01,load,75,24.955,1110,1
193.061,load,75,24.955,1110,1
193.111,load,75,24.955,1110,1
193.161,load,75,24.955,1110,1
193.212,load,75,24.955,1110,1
193.262,load,75,24.955,1110,1
193.313,load,75,24.955,1110,1
193.363,load,75,24.955,1110,1
193.413,load,75,24.955,1110,1
193.464,load,75,25.115,1110,1
193.514,load,75,25.115,1110,1
193.565,load,75,25.115,1110,1
193.615,load,75,25.115,1110,1
193.666,load,75,25.115,1110,1
193.716,load,75,25.115,1110,1
193.767,load,75,25.115,1110,1
193.817,load,75,25.115,1110,1
193.868,load,75,25.115,1110,1
193.918,load,75,25.115,1110,1
193.969,load,75,25.332,1125,1
194.019,load,75,25.332,1125,1
194.07,load,75,25.332,1125,1
194.12,load,75,25.332,1125,1
194.171,load,75,25.332,1125,1
194.221,load,75,25.332,1125,1
194.271,load,75,25.332,1125,1
194.322,load,75,25.332,1125,1
194.372,load,75,25.332,1125,1
194.423,load,75,25.332,1125,1
194.473,load,75,25.528,1125,1
194.523,load,75,25.528,1125,1
194.573,load,75,25.528,1125,1
194.624,load,75,25.528,1125,1
194.675,load,75,25.528,1125,1
194.725,load,75,25.528,1125,1
194.776,load,75,25.528,1125,1
194.826,load,75,25.528,1125,1
194.876,load,75,25.528,1125,1
194.926,load,75,25.528,1125,1
194.977,load,75,25.567,1125,1
195.027,load,75,25.567,1125,1
195.078,load,75,25.567,1125,1
195.128,load,75,25.567,1125,1
195.178,load,75,25.567,1125,1
195.229,load,75,25.567,1125,1
195.279,load,75,25.567,1125,1
195.33,load,75,25.567,1125,1
195.38,load,75,25.567,1125,1
195.431,load,75,25.567,1125,1
195.481,load,75,25.552,1125,1
195.532,load,75,25.552,1125,1
195.582,load,75,25.552,1125,1
195.633,load,75,25.552,1125,1
195.683,load,75,25.552,1125,1
195.733,load,75,25.552,1125,1
195.784,load,75,25.552,1125,1
195.834,load,75,25.552,1125,1
195.885,load,75,25.552,1125,1
195.935,load,75,25.552,1125,1
195.986,load,75,25.476,1117,1
196.036,load,75,25.476,1117,1
196.086,load,75,25.476,1117,1
196.137,load,75,25.476,1117,1
196.187,load,75,25.476,1117,1
196.238,load,75,25.476,1117,1
196.288,load,75,25.476,1117,1
196.339,load,75,25.476,1117,1
196.389,load,75,25.476,1117,1
196.44,load,75,25.476,1117,1
196.491,load,75,24.145,1117,1
196.541,load,75,24.145,1117,1
196.591,load,75,24.145,1117,1
196.642,load,75,24.145,1117,1
196.692,load,75,24.145,1117,1
196.742,load,75,24.145,1117,1
196.793,load,75,24.145,1117,1
196.844,load,75,24.145,1117,1
196.894,load,75,24.145,1117,1
196.945,load,75,24.145,1117,1
196.996,load,75,23.995,1125,1
197.046,load,75,23.995,1125,1
197.096,load,75,23.995,1125,1
197.147,load,75,23.995,1125,1
197.197,load,75,23.995,1125,1
197.248,load,75,23.995,1125,1
197.298,load,75,23.995,1125,1
197.349,load,75,23.995,1125,1
197.399,load,75,23.995,1125,1
197.45,load,75,23.995,1125,1
197.5,load,76,25.48,1125,1
197.55,load,76,25.48,1125,1
197.6,load,76,25.48,1125,1
197.651,load,76,25.48,1125,1
197.701,load,76,25.48,1125,1
197.751,load,76,25.48,1125,1
197.802,load,76,25.48,1125,1
197.853,load,76,25.48,1125,1
197.903,load,76,25.48,1125,1
197.954,load,76,25.48,1125,1
198.004,load,75,25.578,1125,1
198.055,load,75,25.578,1125,1
198.105,load,75,25.578,1125,1
198.156,load,75,25.578,1125,1
198.206,load,75,25.578,1125,1
198.257,load,75,25.578,1125,1
198.307,load,75,25.578,1125,1
198.358,load,75,25.578,1125,1
198.408,load,75,25.578,1125,1
198.459,load,75,25.578,1125,1
198.509,load,75,25.507,1125,1
198.56,load,75,25.507,1125,1
198.61,load,75,25.507,1125,1
198.66,load,75,25.507,1125,1
198.711,load,75,25.507,1125,1
198.761,load,75,25.507,1125,1
198.812,load,75,25.507,1125,1
198.862,load,75,25.507,1125,1
198.913,load,75,25.507,1125,1
198.963,load,75,25.553,1125,1
199.014,load,75,25.553,1125,1
199.064,load,75,25.553,1125,1
199.115,load,75,25.553,1125,1
199.166,load,75,25.553,1125,1
199.216,load,75,25.553,1125,1
199.267,load,75,25.553,1125,1
199.317,load,75,25.553,1125,1
199.368,load,75,25.553,1125,1
199.419,load,75,25.553,1125,1
199.469,load,76,25.553,1125,1
199.519,load,76,25.553,1125,1
199.57,load,76,25.553,1125,1
199.62,load,76,25.553,1125,1
199.671,load,76,25.553,1125,1
199.721,load,76,25.553,1125,1
199.771,load,76,25.553,1125,1
199.822,load,76,25.553,1125,1
199.872,load,76,25.553,1125,1
199.923,load,76,25.553,1125,1
199.974,load,75,25.344,1110,1
200.024,load,75,25.344,1110,1
200.075,load,75,25.344,1110,1
200.125,load,75,25.344,1110,1
200.175,load,75,25.344,1110,1
200.226,load,75,25.344,1110,1
200.277,load,75,25.344,1110,1
200.327,load,75,25.344,1110,1
200.378,load,75,25.344,1110,1
200.428,load,75,25.344,1110,1
200.479,load,75,25.233,1117,1
200.529,load,75,25.233,1117,1
200.58,load,75,25.233,1117,1
200.63,load,75,25.233,1117,1
200.681,load,75,25.233,1117,1
200.731,load,75,25.233,1117,1
200.782,load,75,25.233,1117,1
200.832,load,75,25.233,1117,1
200.882,load,75,25.233,1117,1
200.933,load,75,25.233,1117,1
200.983,load,75,25.348,1125,1
201.034,load,75,25.348,1125,1
201.084,load,75,25.348,1125,1
201.135,load,75,25.348,1125,1
201.185,load,75,25.348,1125,1
201.236,load,75,25.348,1125,1
201.286,load,75,25.348,1125,1
201.337,load,75,25.348,1125,1
201.387,load,75,25.348,1125,1
201.437,load,75,25.348,1125,1
201.488,load,75,25.587,1125,1
201.538,load,75,25.587,1125,1
201.589,load,75,25.587,1125,1
201.639,load,75,25.587,1125,1
201.69,load,75,25.587,1125,1
201.74,load,75,25.587,1125,1
201.791,load,75,25.587,1125,1
201.841,load,75,25.587,1125,1
201.891,load,75,25.587,1125,1
201.942,load,75,25.587,1125,1
201.992,load,75,23.958,1125,1
202.043,load,75,23.958,1125,1
202.093,load,75,23.958,1125,1
202.144,load,75,23.958,1125,1
202.194,load,75,23.958,1125,1
202.244,load,75,23.958,1125,1
202.295,load,75,23.958,1125,1
202.345,load,75,23.958,1125,1
202.396,load,75,23.958,1125,1
202.446,load,75,23.958,1125,1
202.497,load,75,23.554,1095,1
202.547,load,75,23.554,1095,1
202.598,load,75,23.554,1095,1
202.648,load,75,23.554,1095,1
202.699,load,75,23.554,1095,1
202.749,load,75,23.554,1095,1
202.8,load,75,23.554,1095,1
202.85,load,75,23.554,1095,1
202.901,load,75,23.554,1095,1
202.951,load,75,23.554,1095,1
203.002,load,75,24.609,1072,1
203.052,load,75,24.609,1072,1
203.102,load,75,24.609,1072,1
203.153,load,75,24.609,1072,1
203.204,load,75,24.609,1072,1
203.254,load,75,24.609,1072,1
203.304,load,75,24.609,1072,1
203.354,load,75,24.609,1072,1
203.405,load,75,24.609,1072,1
203.455,load,75,24.609,1072,1
203.506,load,75,24.617,1057,1
203.556,load,75,24.617,1057,1
203.606,load,75,24.617,1057,1
203.657,load,75,24.617,1057,1
203.707,load,75,24.617,1057,1
203.758,load,75,24.617,1057,1
203.808,load,75,24.617,1057,1
203.858,load,75,24.617,1057,1
203.909,load,75,24.617,1057,1
203.959,load,75,24.617,1057,1
204.01,load,76,24.893,1117,1
204.06,load,76,24.893,1117,1
204.111,load,76,24.893,1117,1
204.161,load,76,24.893,1117,1
204.212,load,76,24.893,1117,1
204.262,load,76,24.893,1117,1
204.312,load,76,24.893,1117,1
204.363,load,76,24.893,1117,1
204.413,load,76,24.893,1117,1
204.464,load,76,25.461,1125,1
204.514,load,76,25.461,1125,1
204.565,load,76,25.461,1125,1
204.615,load,76,25.461,1125,1
204.666,load,76,25.461,1125,1
204.716,load,76,25.461,1125,1
204.766,load,76,25.461,1125,1
204.817,load,76,25.461,1125,1
204.867,load,76,25.461,1125,1
204.918,load,76,25.461,1125,1
204.968,load,76,25.437,1125,1
205.019,load,76,25.437,1125,1
205.069,load,76,25.437,1125,1
205.12,load,76,25.437,1125,1
205.17,load,76,25.437,1125,1
205.221,load,76,25.437,1125,1
205.272,load,76,25.437,1125,1
205.322,load,76,25.437,1125,1
205.372,load,76,25.437,1125,1
205.423,load,76,25.437,1125,1
205.473,load,75,24.852,1125,1
205.523,load,75,24.852,1125,1
205.574,load,75,24.852,1125,1
205.624,load,75,24.852,1125,1
205.675,load,75,24.852,1125,1
205.725,load,75,24.852,1125,1
205.776,load,75,24.852,1125,1
205.826,load,75,24.852,1125,1
205.877,load,75,24.852,1125,1
205.927,load,75,24.852,1125,1
205.978,load,76,24.789,1102,1
206.028,load,76,24.789,1102,1
206.078,load,76,24.789,1102,1
206.129,load,76,24.789,1102,1
206.179,load,76,24.789,1102,1
206.23,load,76,24.789,1102,1
206.28,load,76,24.789,1102,1
206.33,load,76,24.789,1102,1
206.381,load,76,24.789,1102,1
206.431,load,76,24.789,1102,1
206.481,load,76,25.196,1110,1
