elapsed,tokens,decode_s,tok_s
185.98208045959473,128,0.6817112,187.76279456755296
186.9293258190155,128,0.6804877,188.10038741332136
187.95962023735046,128,0.6829285,187.42811289908093
188.93836760520935,128,0.6510434,196.6074765522544
189.86239409446716,128,0.6628895,193.09402245773992
190.79451274871826,128,0.6782307,188.72634341087775
191.70672702789307,128,0.6719207,190.4986704532246
192.64125275611877,128,0.6733702,190.08860207950988
193.5871455669403,128,0.6817855,187.74233244913538
194.54162979125977,128,0.6795115,188.37061624416953
195.46153783798218,128,0.6730608,190.17598410128772
196.3878755569458,128,0.6774969,188.9307537790948
197.3142147064209,128,0.6802418,188.16838365416532
198.25412821769714,128,0.6768591,189.10878201977337
199.197420835495,128,0.683193,187.3555496031136
200.1238076686859,128,0.6769331,189.0881092976544
201.03605270385742,128,0.6489528,197.2408471001281
201.95643258094788,128,0.6777436,188.86198261407412
202.8705117702484,128,0.6781437,188.75055537639
203.79582238197327,128,0.6782797,188.7127095208658
204.71262001991272,128,0.6757263,189.42580746080182
205.6474061012268,128,0.6757615,189.415940387252
206.57492899894714,128,0.6790849,188.48895035068517
207.51050448417664,128,0.6705426,190.8901835617901
208.44325137138367,128,0.6819549,187.69569659225266
209.3971028327942,128,0.6816504,187.77954212305897
210.32566785812378,128,0.6803041,188.15115181578358
211.2695016860962,128,0.6760969,189.32197440928957
212.2179102897644,128,0.6787749,188.57503422710533
213.17289328575134,128,0.6755849,189.46545430485494
214.1247296333313,128,0.6801397,188.19663078041174
215.048832654953,128,0.674909,189.65519796002127
215.98919820785522,128,0.6871797,186.26859902875478
216.91031289100647,128,0.6733602,190.09142506492068
217.86153769493103,128,0.673951,189.92478681684574
218.86506962776184,128,0.6797652,188.3003131081144
219.9124083518982,128,0.6817059,187.76425435073983
220.9024031162262,128,0.6841671,187.08879745898332
221.86289596557617,128,0.679585,188.3502431631069
222.79844188690186,128,0.6831637,187.36358503825656
223.78420782089233,128,0.6847252,186.9363067110718
224.71344423294067,128,0.6801421,188.19596669578314
225.6405599117279,128,0.6777696,188.85473765716256
226.55857348442078,128,0.6682752,191.53785745752648
227.48072719573975,128,0.6739036,189.9381454558189
228.39917635917664,128,0.6794836,188.3783508535011
229.32799339294434,128,0.6814228,187.84226180867444
230.26530122756958,128,0.6844989,186.99810912771372
231.19440484046936,128,0.6786295,188.61543743677515
232.10729312896729,128,0.6672302,191.8378394742924
233.0346794128418,128,0.6760382,189.33841312517546
233.9397690296173,128,0.675493,189.49123084917238
234.86045289039612,128,0.6737192,189.99013238749913
235.76019191741943,128,0.6772901,188.9884408468395
236.6887331008911,128,0.6757968,189.40604631451347
237.61119842529297,128,0.6756325,189.45210598957274
238.5306408405304,128,0.6720893,190.45088204796593
239.43881630897522,128,0.6758491,189.3913892908935
240.37410402297974,128,0.6773685,188.96656694251357
241.31877756118774,128,0.6792777,188.43545136252817
242.24902987480164,128,0.6785084,188.649101470225
243.1707317829132,128,0.6740778,189.88906028354592
244.08617782592773,128,0.6704614,190.9133023914576
245.01335096359253,128,0.679149,188.47116023140725
245.94301342964172,128,0.6785965,188.62460976441815
246.8727900981903,128,0.6817749,187.74525140189235
247.7754225730896,128,0.6755285,189.48127281084368
248.67272186279297,128,0.6733655,190.08992887220984
249.64536595344543,128,0.6864966,186.45394602099995
250.61522150039673,128,0.6951988,184.1199956041351
251.61642718315125,128,0.6860129,186.58541260667255
252.65708661079407,128,0.6860351,186.57937472878575
253.7214014530182,128,0.710688,180.10716376243866
254.75701761245728,128,0.6912913,185.16072746756683
255.70172452926636,128,0.675822,189.39898375607777
256.6679401397705,128,0.6786011,188.62333114402557
257.6509370803833,128,0.6754458,189.50447245360027
258.5888502597809,128,0.686871,186.35231360764976
259.5215742588043,128,0.6709245,190.78152608825582
260.455365896225,128,0.6804926,188.09903296523723
261.3895242214203,128,0.6790828,188.48953323512242
262.3723406791687,128,0.6770196,189.06395029036085
263.30137634277344,128,0.6749962,189.63069718022115
264.2116847038269,128,0.6767145,189.149190685289
265.14019203186035,128,0.6788366,188.5578944918409
266.04110622406006,128,0.6745987,189.7424350209984
266.95627188682556,128,0.6789589,188.52392979899076
267.8687102794647,128,0.673056,190.17734036989492
268.8176848888397,128,0.6762538,189.27804915846684
269.7379701137543,128,0.675232,189.5644756172693
270.64021277427673,128,0.6686682,191.42528387023637
271.5648989677429,128,0.6711545,190.71614658025834
272.519900560379,128,0.6773936,188.95956501508132
273.4564428329468,128,0.673962,189.92168697938462
274.3598403930664,128,0.659275,194.15266770315876
275.2952687740326,128,0.6825093,187.54323201163706
276.236367225647,128,0.6785978,188.62424841341954
277.18029975891113,128,0.6822581,187.6122833865952
278.1120710372925,128,0.6803918,188.12689982448347
279.0415391921997,128,0.6766358,189.17119076466247
279.9688060283661,128,0.6682012,191.5590693342065
280.92850255966187,128,0.6737842,189.97180402864893
281.85452032089233,128,0.6689038,191.35786042776255
282.78726601600647,128,0.6822857,187.6046940453244
283.7366383075714,128,0.6754607,189.50029217095826
284.6823990345001,128,0.6804075,188.12255890771337
285.59868025779724,128,0.6806489,188.05583906768967
286.5373225212097,128,0.6756535,189.44621762486244
287.4773778915405,128,0.6751613,189.58432599735798
288.43757343292236,128,0.6852921,186.7816658035311
289.3552713394165,128,0.674839,189.67487059876504
290.27609157562256,128,0.6722572,190.40331587374595
291.2029013633728,128,0.689058,185.76085032029235
292.1211841106415,128,0.6724371,190.3523764527567
293.0412218570709,128,0.6805546,188.08189673539786
293.99793577194214,128,0.680287,188.15588126775904
294.92276644706726,128,0.674356,189.81072311953923
295.84703373908997,128,0.6764418,189.22544408107245
296.7672030925751,128,0.6736804,190.00107469357874
297.6963050365448,128,0.6750737,189.60892714380668
298.63850140571594,128,0.6770928,189.0435107270377
299.56888365745544,128,0.6822513,187.61415331857924
300.4966154098511,128,0.6708512,190.8023716734799
301.42500376701355,128,0.6833132,187.32259233394
302.3512363433838,128,0.6768283,189.1173876742447
303.2615556716919,128,0.6778263,188.83894000572124
304.1864471435547,128,0.6779365,188.80824383994664
305.15324568748474,128,0.6758103,189.4022627355635
306.0833809375763,128,0.6833031,187.3253611757359
307.0085072517395,128,0.6798594,188.27422258190444
307.92397689819336,128,0.6831509,187.36709561533183
308.83377504348755,128,0.6820288,187.6753591637186
309.7485830783844,128,0.6801284,188.19975757518728
310.71414709091187,128,0.6808551,187.99888551910678
311.6483380794525,128,0.6801417,188.1960773762291
312.58057379722595,128,0.679115,188.48059606988505
313.5234887599945,128,0.6739976,189.91165547177025
314.50229930877686,128,0.680039,188.22449888903432
315.47257804870605,128,0.6880716,186.02715182547863
316.52725982666016,128,0.6793058,188.42765658706287
317.45595145225525,128,0.678269,188.715686549142
318.4052486419678,128,0.6847633,186.92590563775835
319.3254210948944,128,0.6853067,186.77768654530882
320.26851868629456,128,0.6830207,187.4028122427329
321.1977126598358,128,0.681334,187.86674377030943
322.14032912254333,128,0.685503,186.72420106111863
323.0763363838196,128,0.6798348,188.28103533387818
323.9881896972656,128,0.6821087,187.65337548106336
324.94474840164185,128,0.6772055,189.01205025653218
325.92728424072266,128,0.6871341,186.28096029581417
326.86773109436035,128,0.6783763,188.685837049437
327.7954442501068,128,0.6733474,190.09503860859937
328.7354919910431,128,0.6829724,187.41606542226302
329.65631675720215,128,0.6772024,189.0129154887815
330.58078503608704,128,0.674597,189.7429131763112
331.4803092479706,128,0.6721825,190.42447549586606
332.41776394844055,128,0.6823776,187.57942816411324
333.33779668807983,128,0.6755875,189.46472514663162
334.25673747062683,128,0.6776707,188.88229932325538
335.1828784942627,128,0.6763384,189.25437325457196
336.1468012332916,128,0.6834512,187.28476883206875
337.0981686115265,128,0.6785686,188.63236524649093
338.0765986442566,128,0.6925977,184.8114713635347
339.0042643547058,128,0.6779952,188.79189705177853
339.9259502887726,128,0.6757006,189.43301219504616
340.84000182151794,128,0.6776093,188.8994144560885
341.76837372779846,128,0.6760571,189.3331199391294
342.70358419418335,128,0.674123,189.87632820716692
343.62542390823364,128,0.6815933,187.795273222316
344.5750334262848,128,0.6783554,188.69165042395178
345.49923276901245,128,0.6743811,189.80365849517432
346.44351601600647,128,0.6845389,186.98718217474567
347.41543555259705,128,0.6746395,189.7309600164236
348.355592250824,128,0.67481,189.68302188764244
349.28338623046875,128,0.6741974,189.85537470183067
350.2151563167572,128,0.6793461,188.41647872858917
351.20532059669495,128,0.6816643,187.77571305993288
352.19630670547485,128,0.6817471,187.75290719975192
353.19623923301697,128,0.6794597,188.38497706339317
354.13730216026306,128,0.6688879,191.36240915705008
355.0655081272125,128,0.6770432,189.05736000302494
356.0062482357025,128,0.6761238,189.3144421184404
356.94827246665955,128,0.6827526,187.47640067573525
357.90698409080505,128,0.6895423,185.63038119633848
358.85483503341675,128,0.6744348,189.7885459054011
359.7705228328705,128,0.6781161,188.75823771180185
360.68103218078613,128,0.6750496,189.61569638734693
361.6329836845398,128,0.6786032,188.6227474317834
362.5551106929779,128,0.6765723,189.18894551254905
363.48219108581543,128,0.6770258,189.06221889919112
364.41435074806213,128,0.6786567,188.60787788582945
365.36381793022156,128,0.6855764,186.70420977151488
366.31043243408203,128,0.6835138,187.26761625003036
367.22520995140076,128,0.6711848,190.70753688104975
368.1944146156311,128,0.6905392,185.36239506750667
369.1294529438019,128,0.6812878,187.87948353104224
370.06296968460083,128,0.675177,189.5799175623577
371.0375316143036,128,0.6795195,188.36839855221226
371.9728944301605,128,0.6789678,188.5214586023078
372.92707991600037,128,0.6860289,186.58106094364246
373.8581795692444,128,0.6778831,188.82311714217394
374.7913250923157,128,0.6789337,188.53092724665163
375.7146873474121,128,0.6816846,187.77012125548973
376.6432194709778,128,0.6865238,186.44655873547282
377.6342658996582,128,0.6871283,186.28253267985033
378.58469891548157,128,0.6870281,186.30970116069489
379.5161385536194,128,0.6799245,188.25619609236026
380.44016218185425,128,0.6686452,191.4318685006637
381.37700057029724,128,0.6818234,187.73189655855168
382.31737065315247,128,0.6816336,187.78417026390719
383.2466206550598,128,0.680454,188.10970322755102
384.1527564525604,128,0.6746257,189.73484111263477
385.0773186683655,128,0.6792763,188.43583973119627
386.0131425857544,128,0.6741841,189.85912008307525
386.9406723976135,128,0.686335,186.49784726117713
387.8760516643524,128,0.674359,189.80987871445328
388.8360412120819,128,0.6793368,188.41905811668087
389.811386346817,128,0.6825166,187.5412261035116
390.7477271556854,128,0.6809948,187.96031922710716
391.67206501960754,128,0.6790928,188.48675762723443
392.6127862930298,128,0.6816039,187.79235271394427
393.519513130188,128,0.6754304,189.50879320800485
394.4521334171295,128,0.6844571,187.00952915821895
395.37512493133545,128,0.6758041,189.4040003604595
396.30573654174805,128,0.6845337,186.9886026064166
397.21953225135803,128,0.6763025,189.26441939812435
398.17285108566284,128,0.6794038,188.40047700645772
399.1076898574829,128,0.6748688,189.66649517654392
400.07022404670715,128,0.688277,185.97163641963917
400.9985897541046,128,0.6785308,188.64287369121638
401.91166472435,128,0.6852234,186.80039239757426
402.8366901874542,128,0.6822464,187.61550079267548
403.80591082572937,128,0.6899461,185.5217385821878
404.7943112850189,128,0.6912382,185.17495126860754
405.74576473236084,128,0.6804291,188.11658701839767
406.6930742263794,128,0.6841192,187.10189686241813
407.6764004230499,128,0.6901878,185.45676988205238
408.61120080947876,128,0.6869292,186.33652492862439
409.6005141735077,128,0.6984571,183.26107644979197
410.58666229248047,128,0.6850055,186.85981353434389
411.51787781715393,128,0.6753578,189.52916513291177
412.44052720069885,128,0.6769969,189.07028968670315
413.35073590278625,128,0.6756102,189.45835927284696
414.28243350982666,128,0.6806743,188.04882158765213
415.21621656417847,128,0.6756031,189.46035031514805
416.16218161582947,128,0.6860221,186.58291037562785
417.1301393508911,128,0.6804001,188.12460491995813
418.0640995502472,128,0.6739093,189.9365389378066
419.00560665130615,128,0.6747496,189.7000013041875
419.9215874671936,128,0.6778823,188.82333998099668
420.8726933002472,128,0.6910088,185.23642535377263
421.8277497291565,128,0.6818608,187.72159948188838
422.7651288509369,128,0.6745598,189.75337694300785
423.69876408576965,128,0.6821101,187.65299033103307
424.6262104511261,128,0.6788455,188.55542240465616
425.5529594421387,128,0.6822538,187.6134658392522
426.49141669273376,128,0.6820208,187.67756056706776
427.4066653251648,128,0.6815064,187.81921930593757
428.3253574371338,128,0.6863913,186.4825501139073
429.2735741138458,128,0.6808635,187.99656612522188
430.2070586681366,128,0.6818176,187.73349353258115
431.1503646373749,128,0.6790205,188.50682711346712
432.13514399528503,128,0.688193,185.99433589123979
433.0543529987335,128,0.6808623,187.99689746370154
434.0076689720154,128,0.6858532,186.62885877036075
434.94317960739136,128,0.6843226,187.0462848954572
435.88755774497986,128,0.677555,188.91455306211304
436.8311207294464,128,0.6791261,188.47751544227208
437.74385690689087,128,0.6812888,187.87920776035068
438.66974091529846,128,0.6802856,188.15626848488338
439.6129870414734,128,0.6772688,188.99438450435042
440.5446500778198,128,0.6786275,188.61599331002648
441.4822509288788,128,0.6860421,186.57747097444894
442.4578878879547,128,0.6897291,185.58010674045795
443.3791313171387,128,0.6781935,188.73669535316986
444.3199541568756,128,0.7079853,180.79471424053577
