t,phase,temp,power,sm_mhz,throttle
0.0,idle,60,6.192,210,1
0.051,idle,60,6.192,210,1
0.101,idle,60,6.192,210,1
0.152,idle,60,6.192,210,1
0.202,idle,60,6.192,210,1
0.252,idle,60,6.192,210,1
0.303,idle,60,6.192,210,1
0.353,idle,60,6.192,210,1
0.404,idle,60,6.192,210,1
0.454,idle,60,6.192,210,1
0.505,idle,60,6.192,210,1
0.555,idle,60,6.192,210,1
0.605,idle,60,6.192,210,1
0.656,idle,61,6.184,210,1
0.707,idle,61,6.184,210,1
0.757,idle,61,6.184,210,1
0.807,idle,61,6.184,210,1
0.857,idle,61,6.184,210,1
0.908,idle,61,6.184,210,1
0.958,idle,61,6.184,210,1
1.009,idle,61,6.184,210,1
1.059,idle,61,6.184,210,1
1.11,idle,61,6.184,210,1
1.161,idle,61,6.184,210,1
1.211,idle,61,6.184,210,1
1.262,idle,61,6.184,210,1
1.312,idle,61,6.184,210,1
1.362,idle,61,6.184,210,1
1.413,idle,61,6.184,210,1
1.463,idle,61,6.184,210,1
1.513,idle,61,6.184,210,1
1.564,idle,61,6.184,210,1
1.614,idle,61,6.184,210,1
1.664,idle,61,6.196,210,1
1.715,idle,61,6.196,210,1
1.766,idle,61,6.196,210,1
1.816,idle,61,6.196,210,1
1.867,idle,61,6.196,210,1
1.917,idle,61,6.196,210,1
1.967,idle,61,6.196,210,1
2.018,idle,61,6.196,210,1
2.068,idle,61,6.196,210,1
2.119,idle,61,6.196,210,1
2.169,idle,61,6.196,210,1
2.22,idle,61,6.196,210,1
2.27,idle,61,6.196,210,1
2.32,idle,61,6.196,210,1
2.37,idle,61,6.196,210,1
2.421,idle,61,6.196,210,1
2.472,idle,61,6.196,210,1
2.522,idle,61,6.196,210,1
2.572,idle,61,6.196,210,1
2.623,idle,61,6.207,210,1
2.673,idle,61,6.207,210,1
2.724,idle,61,6.207,210,1
2.774,idle,61,6.207,210,1
2.824,idle,61,6.207,210,1
2.875,idle,61,6.207,210,1
2.925,idle,61,6.207,210,1
2.976,idle,61,6.207,210,1
3.026,idle,61,6.207,210,1
3.077,idle,61,6.207,210,1
3.127,idle,61,6.207,210,1
3.178,idle,61,6.207,210,1
3.228,idle,61,6.207,210,1
3.278,idle,61,6.207,210,1
3.328,idle,61,6.207,210,1
3.379,idle,61,6.207,210,1
3.429,idle,61,6.207,210,1
3.48,idle,61,6.207,210,1
3.53,idle,61,6.207,210,1
3.581,idle,61,6.207,210,1
3.631,idle,61,6.212,210,1
3.682,idle,61,6.212,210,1
3.732,idle,61,6.212,210,1
3.782,idle,61,6.212,210,1
3.832,idle,61,6.212,210,1
3.883,idle,61,6.212,210,1
3.933,idle,61,6.212,210,1
3.984,idle,61,6.212,210,1
4.034,idle,61,6.212,210,1
4.084,idle,61,6.212,210,1
4.135,idle,61,6.212,210,1
4.185,idle,61,6.212,210,1
4.235,idle,61,6.212,210,1
4.285,idle,61,6.212,210,1
4.336,idle,61,6.212,210,1
4.386,idle,61,6.212,210,1
4.436,idle,61,6.212,210,1
4.487,idle,61,6.212,210,1
4.537,idle,61,6.212,210,1
4.588,idle,61,6.212,210,1
4.638,idle,61,6.216,210,1
4.689,idle,61,6.216,210,1
4.739,idle,61,6.216,210,1
4.789,idle,61,6.216,210,1
4.839,idle,61,6.216,210,1
4.89,idle,61,6.216,210,1
4.94,idle,61,6.216,210,1
4.991,idle,61,6.216,210,1
5.041,idle,61,6.216,210,1
5.092,idle,61,6.216,210,1
5.142,idle,61,6.216,210,1
5.193,idle,61,6.216,210,1
5.243,idle,61,6.216,210,1
5.293,idle,61,6.216,210,1
5.344,idle,61,6.216,210,1
5.394,idle,61,6.216,210,1
5.444,idle,61,6.216,210,1
5.494,idle,61,6.216,210,1
5.545,idle,61,6.216,210,1
5.596,idle,61,6.216,210,1
5.646,idle,61,6.214,210,1
5.697,idle,61,6.214,210,1
5.747,idle,61,6.214,210,1
5.798,idle,61,6.214,210,1
5.848,idle,61,6.214,210,1
5.899,idle,61,6.214,210,1
5.949,idle,61,6.214,210,1
5.999,idle,61,6.214,210,1
6.049,idle,61,6.214,210,1
6.1,idle,61,6.214,210,1
6.15,idle,61,6.214,210,1
6.201,idle,61,6.214,210,1
6.251,idle,61,6.214,210,1
6.301,idle,61,6.214,210,1
6.352,idle,61,6.214,210,1
6.403,idle,61,6.214,210,1
6.453,idle,61,6.214,210,1
6.503,idle,61,6.214,210,1
6.554,idle,61,6.214,210,1
6.604,idle,61,6.214,210,1
6.655,idle,60,6.209,210,1
6.705,idle,60,6.209,210,1
6.756,idle,60,6.209,210,1
6.806,idle,60,6.209,210,1
6.857,idle,60,6.209,210,1
6.907,idle,60,6.209,210,1
6.958,idle,60,6.209,210,1
7.008,idle,60,6.209,210,1
7.059,idle,60,6.209,210,1
7.11,idle,60,6.209,210,1
7.16,idle,60,6.209,210,1
7.21,idle,60,6.209,210,1
7.261,idle,60,6.209,210,1
7.311,idle,60,6.209,210,1
7.362,idle,60,6.209,210,1
7.412,idle,60,6.209,210,1
7.462,idle,60,6.209,210,1
7.513,idle,60,6.209,210,1
7.563,idle,60,6.209,210,1
7.614,idle,60,6.209,210,1
7.664,idle,61,6.211,210,1
7.714,idle,61,6.211,210,1
7.765,idle,61,6.211,210,1
7.815,idle,61,6.211,210,1
7.865,idle,61,6.211,210,1
7.916,idle,61,6.211,210,1
7.966,idle,61,6.211,210,1
8.016,idle,61,6.211,210,1
8.067,idle,61,6.211,210,1
8.117,idle,61,6.211,210,1
8.167,idle,61,6.211,210,1
8.218,idle,61,6.211,210,1
8.268,idle,61,6.211,210,1
8.319,idle,61,6.211,210,1
8.37,idle,61,6.211,210,1
8.42,idle,61,6.211,210,1
8.47,idle,61,6.211,210,1
8.521,idle,61,6.211,210,1
8.572,idle,61,6.211,210,1
8.622,idle,60,6.209,210,1
8.672,idle,60,6.209,210,1
8.723,idle,60,6.209,210,1
8.773,idle,60,6.209,210,1
8.824,idle,60,6.209,210,1
8.874,idle,60,6.209,210,1
8.924,idle,60,6.209,210,1
8.975,idle,60,6.209,210,1
9.025,idle,60,6.209,210,1
9.075,idle,60,6.209,210,1
9.126,idle,60,6.209,210,1
9.176,idle,60,6.209,210,1
9.226,idle,60,6.209,210,1
9.277,idle,60,6.209,210,1
9.327,idle,60,6.209,210,1
9.377,idle,60,6.209,210,1
9.428,idle,60,6.209,210,1
9.478,idle,60,6.209,210,1
9.529,idle,60,6.209,210,1
9.579,idle,60,6.209,210,1
9.629,idle,60,6.2,210,1
9.68,idle,60,6.2,210,1
9.73,idle,60,6.2,210,1
9.78,idle,60,6.2,210,1
9.831,idle,60,6.2,210,1
9.881,idle,60,6.2,210,1
9.931,idle,60,6.2,210,1
9.982,idle,60,6.2,210,1
10.046,load,60,6.2,210,1
10.097,load,60,6.2,210,1
10.147,load,60,6.2,210,1
10.197,load,60,6.2,210,1
10.247,load,60,6.2,210,1
10.298,load,60,6.2,210,1
10.348,load,60,6.2,210,1
10.398,load,60,6.2,210,1
10.449,load,60,6.2,210,1
10.499,load,60,6.2,210,1
10.55,load,60,6.2,210,1
10.6,load,60,6.2,210,1
10.65,load,62,8.353,1500,0
10.701,load,62,8.353,1500,0
10.751,load,62,8.353,1500,0
10.802,load,62,8.353,1500,0
10.852,load,62,8.353,1500,0
10.902,load,62,8.353,1500,0
10.953,load,62,8.353,1500,0
11.003,load,62,8.353,1500,0
11.054,load,62,8.353,1500,0
11.104,load,62,8.353,1500,0
11.154,load,62,10.182,1500,0
11.205,load,62,10.182,1500,0
11.255,load,62,10.182,1500,0
11.305,load,62,10.182,1500,0
11.356,load,62,10.182,1500,0
11.406,load,62,10.182,1500,0
11.457,load,62,10.182,1500,0
11.507,load,62,10.182,1500,0
11.557,load,62,10.182,1500,0
11.608,load,62,10.182,1500,0
11.658,load,63,14.6,1500,0
11.709,load,63,14.6,1500,0
11.759,load,63,14.6,1500,0
11.81,load,63,14.6,1500,0
11.86,load,63,14.6,1500,0
11.911,load,63,14.6,1500,0
11.962,load,63,14.6,1500,0
12.012,load,63,14.6,1500,0
12.063,load,63,14.6,1500,0
12.113,load,63,14.6,1500,0
12.164,load,63,15.635,1605,0
12.214,load,63,15.635,1605,0
12.265,load,63,15.635,1605,0
12.315,load,63,15.635,1605,0
12.366,load,63,15.635,1605,0
12.416,load,63,15.635,1605,0
12.466,load,63,15.635,1605,0
12.516,load,63,15.635,1605,0
12.567,load,63,15.635,1605,0
12.617,load,63,15.635,1605,0
12.668,load,63,16.162,1605,0
12.718,load,63,16.162,1605,0
12.769,load,63,16.162,1605,0
12.819,load,63,16.162,1605,0
12.87,load,63,16.162,1605,0
12.92,load,63,16.162,1605,0
12.97,load,63,16.162,1605,0
13.021,load,63,16.162,1605,0
13.072,load,63,16.162,1605,0
13.122,load,63,15.946,1605,0
13.172,load,63,15.946,1605,0
13.223,load,63,15.946,1605,0
13.273,load,63,15.946,1605,0
13.324,load,63,15.946,1605,0
13.374,load,63,15.946,1605,0
13.425,load,63,15.946,1605,0
13.475,load,63,15.946,1605,0
13.525,load,63,15.946,1605,0
13.576,load,63,15.946,1605,0
13.626,load,63,15.946,1605,0
13.676,load,63,15.946,1605,0
13.726,load,63,15.946,1605,0
13.777,load,63,15.946,1605,0
13.827,load,63,15.946,1605,0
13.877,load,63,15.946,1605,0
13.928,load,63,15.946,1605,0
13.978,load,63,15.946,1605,0
14.029,load,63,15.946,1605,0
14.079,load,63,15.946,1605,0
14.129,load,63,15.405,1500,0
14.18,load,63,15.405,1500,0
14.23,load,63,15.405,1500,0
14.281,load,63,15.405,1500,0
14.331,load,63,15.405,1500,0
14.381,load,63,15.405,1500,0
14.431,load,63,15.405,1500,0
14.482,load,63,15.405,1500,0
14.532,load,63,15.405,1500,0
14.583,load,63,15.405,1500,0
14.633,load,63,15.405,1500,0
14.683,load,63,15.405,1500,0
14.734,load,63,15.405,1500,0
14.784,load,63,15.405,1500,0
14.834,load,63,15.405,1500,0
14.885,load,63,15.405,1500,0
14.935,load,63,15.405,1500,0
14.986,load,63,15.405,1500,0
15.036,load,63,15.405,1500,0
15.087,load,63,15.405,1500,0
15.137,load,64,15.034,1500,0
15.187,load,64,15.034,1500,0
15.238,load,64,15.034,1500,0
15.288,load,64,15.034,1500,0
15.339,load,64,15.034,1500,0
15.389,load,64,15.034,1500,0
15.44,load,64,15.034,1500,0
15.49,load,64,15.034,1500,0
15.54,load,64,15.034,1500,0
15.591,load,64,15.034,1500,0
15.641,load,64,15.034,1500,0
15.692,load,64,15.034,1500,0
15.742,load,64,15.034,1500,0
15.792,load,64,15.034,1500,0
15.843,load,64,15.034,1500,0
15.893,load,64,15.034,1500,0
15.944,load,64,15.034,1500,0
15.994,load,64,15.034,1500,0
16.044,load,64,15.034,1500,0
16.095,load,64,15.034,1500,0
16.145,load,64,14.726,1500,0
16.196,load,64,14.726,1500,0
16.246,load,64,14.726,1500,0
16.297,load,64,14.726,1500,0
16.347,load,64,14.726,1500,0
16.398,load,64,14.726,1500,0
16.448,load,64,14.726,1500,0
16.498,load,64,14.726,1500,0
16.549,load,64,14.726,1500,0
16.599,load,64,14.726,1500,0
16.649,load,64,14.726,1500,0
16.7,load,64,14.726,1500,0
16.75,load,64,14.726,1500,0
16.801,load,64,14.726,1500,0
16.851,load,64,14.726,1500,0
16.901,load,64,14.726,1500,0
16.952,load,64,14.726,1500,0
17.002,load,64,14.726,1500,0
17.052,load,64,14.726,1500,0
17.102,load,64,14.726,1500,0
17.153,load,64,14.748,1500,0
17.203,load,64,14.748,1500,0
17.254,load,64,14.748,1500,0
17.304,load,64,14.748,1500,0
17.355,load,64,14.748,1500,0
17.405,load,64,14.748,1500,0
17.455,load,64,14.748,1500,0
17.506,load,64,14.748,1500,0
17.556,load,64,14.748,1500,0
17.607,load,64,14.748,1500,0
17.657,load,64,14.748,1500,0
17.708,load,64,14.748,1500,0
17.758,load,64,14.748,1500,0
17.809,load,64,14.748,1500,0
17.859,load,64,14.748,1500,0
17.91,load,64,14.748,1500,0
17.96,load,64,14.748,1500,0
18.01,load,64,14.748,1500,0
18.06,load,64,14.748,1500,0
18.111,load,64,14.748,1500,0
18.161,load,63,14.511,300,1
18.212,load,63,14.511,300,1
18.262,load,63,14.511,300,1
18.312,load,63,14.511,300,1
18.363,load,63,14.511,300,1
18.413,load,63,14.511,300,1
18.463,load,63,14.511,300,1
18.513,load,63,14.511,300,1
18.564,load,63,14.511,300,1
18.614,load,63,14.511,300,1
18.665,load,63,11.513,232,1
18.715,load,63,11.513,232,1
18.765,load,63,11.513,232,1
18.815,load,63,11.513,232,1
18.866,load,63,11.513,232,1
18.916,load,63,11.513,232,1
18.967,load,63,11.513,232,1
19.017,load,63,11.513,232,1
19.068,load,63,11.513,232,1
19.118,load,63,11.513,232,1
19.169,load,62,6.798,210,1
19.219,load,62,6.798,210,1
19.269,load,62,6.798,210,1
19.319,load,62,6.798,210,1
19.37,load,62,6.798,210,1
19.42,load,62,6.798,210,1
19.47,load,62,6.798,210,1
19.521,load,62,6.798,210,1
19.571,load,62,6.798,210,1
19.621,load,62,6.691,210,1
19.672,load,62,6.691,210,1
19.722,load,62,6.691,210,1
19.772,load,62,6.691,210,1
19.823,load,62,6.691,210,1
19.873,load,62,6.691,210,1
19.923,load,62,6.691,210,1
19.974,load,62,6.691,210,1
20.024,load,62,6.691,210,1
20.075,load,62,6.691,210,1
20.125,load,62,6.691,210,1
20.175,load,62,6.691,210,1
20.225,load,62,6.691,210,1
20.276,load,62,6.691,210,1
20.326,load,62,6.691,210,1
20.377,load,62,6.691,210,1
20.427,load,62,6.691,210,1
20.478,load,62,6.691,210,1
20.528,load,62,6.691,210,1
20.578,load,62,6.691,210,1
20.629,load,62,6.207,210,1
20.679,load,62,6.207,210,1
20.73,load,62,6.207,210,1
20.78,load,62,6.207,210,1
20.83,load,62,6.207,210,1
20.881,load,62,6.207,210,1
20.931,load,62,6.207,210,1
20.981,load,62,6.207,210,1
21.032,load,62,6.207,210,1
21.082,load,62,6.207,210,1
21.133,load,62,6.207,210,1
21.183,load,62,6.207,210,1
21.233,load,62,6.207,210,1
21.284,load,62,6.207,210,1
21.334,load,62,6.207,210,1
21.385,load,62,6.207,210,1
21.435,load,62,6.207,210,1
21.485,load,62,6.207,210,1
21.536,load,62,6.207,210,1
21.587,load,62,6.207,210,1
21.637,load,62,6.194,210,1
21.688,load,62,6.194,210,1
21.738,load,62,6.194,210,1
21.789,load,62,6.194,210,1
21.839,load,62,6.194,210,1
21.89,load,62,6.194,210,1
21.94,load,62,6.194,210,1
21.99,load,62,6.194,210,1
22.041,load,62,6.194,210,1
22.091,load,62,6.194,210,1
22.142,load,62,6.194,210,1
22.192,load,62,6.194,210,1
22.242,load,62,6.194,210,1
22.293,load,62,6.194,210,1
22.343,load,62,6.194,210,1
22.393,load,62,6.194,210,1
22.443,load,62,6.194,210,1
22.494,load,62,6.194,210,1
22.544,load,62,6.194,210,1
22.595,load,62,6.194,210,1
22.646,load,62,6.212,210,1
22.696,load,62,6.212,210,1
22.746,load,62,6.212,210,1
22.797,load,62,6.212,210,1
22.847,load,62,6.212,210,1
22.897,load,62,6.212,210,1
22.948,load,62,6.212,210,1
22.998,load,62,6.212,210,1
23.049,load,62,6.212,210,1
23.099,load,62,6.212,210,1
23.15,load,62,6.233,210,1
23.2,load,62,6.233,210,1
23.25,load,62,6.233,210,1
23.301,load,62,6.233,210,1
23.351,load,62,6.233,210,1
23.402,load,62,6.233,210,1
23.452,load,62,6.233,210,1
23.502,load,62,6.233,210,1
23.552,load,62,6.233,210,1
23.603,load,62,6.233,210,1
23.653,load,62,6.238,210,1
23.703,load,62,6.238,210,1
23.754,load,62,6.238,210,1
23.805,load,62,6.238,210,1
23.855,load,62,6.238,210,1
23.905,load,62,6.238,210,1
23.956,load,62,6.238,210,1
24.006,load,62,6.238,210,1
24.057,load,62,6.238,210,1
24.107,load,62,6.238,210,1
24.157,load,62,6.238,210,1
24.208,load,62,6.238,210,1
24.258,load,62,6.238,210,1
24.308,load,62,6.238,210,1
24.359,load,62,6.238,210,1
24.409,load,62,6.238,210,1
24.46,load,62,6.238,210,1
24.51,load,62,6.238,210,1
24.56,load,62,6.238,210,1
24.611,load,62,6.238,210,1
24.661,load,62,6.226,210,1
24.712,load,62,6.226,210,1
24.762,load,62,6.226,210,1
24.813,load,62,6.226,210,1
24.863,load,62,6.226,210,1
24.913,load,62,6.226,210,1
24.964,load,62,6.226,210,1
25.014,load,62,6.226,210,1
25.064,load,62,6.226,210,1
25.115,load,62,6.226,210,1
25.165,load,62,6.226,210,1
25.215,load,62,6.226,210,1
25.266,load,62,6.226,210,1
25.316,load,62,6.226,210,1
25.367,load,62,6.226,210,1
25.417,load,62,6.226,210,1
25.468,load,62,6.226,210,1
25.518,load,62,6.226,210,1
25.569,load,62,6.226,210,1
25.619,load,62,6.226,210,1
25.669,load,62,6.217,210,1
25.72,load,62,6.217,210,1
25.77,load,62,6.217,210,1
25.821,load,62,6.217,210,1
25.871,load,62,6.217,210,1
25.922,load,62,6.217,210,1
25.972,load,62,6.217,210,1
26.023,load,62,6.217,210,1
26.073,load,62,6.217,210,1
26.123,load,62,6.217,210,1
26.175,load,62,6.217,210,1
26.225,load,62,6.217,210,1
26.276,load,62,6.217,210,1
26.326,load,62,6.217,210,1
26.376,load,62,6.217,210,1
26.427,load,62,6.217,210,1
26.477,load,62,6.217,210,1
26.528,load,62,6.217,210,1
26.578,load,62,6.217,210,1
26.629,load,62,6.214,210,1
26.679,load,62,6.214,210,1
26.729,load,62,6.214,210,1
26.78,load,62,6.214,210,1
26.83,load,62,6.214,210,1
26.881,load,62,6.214,210,1
26.931,load,62,6.214,210,1
26.982,load,62,6.214,210,1
27.032,load,62,6.214,210,1
27.083,load,62,6.214,210,1
27.133,load,62,6.214,210,1
27.183,load,62,6.214,210,1
27.234,load,62,6.214,210,1
27.284,load,62,6.214,210,1
27.335,load,62,6.214,210,1
27.385,load,62,6.214,210,1
27.436,load,62,6.214,210,1
27.487,load,62,6.214,210,1
27.537,load,62,6.214,210,1
27.588,load,62,6.214,210,1
27.638,load,62,6.214,210,1
27.688,load,62,6.214,210,1
27.739,load,62,6.214,210,1
27.789,load,62,6.214,210,1
27.839,load,62,6.214,210,1
27.89,load,62,6.214,210,1
27.941,load,62,6.214,210,1
27.991,load,62,6.214,210,1
28.041,load,62,6.214,210,1
28.092,load,62,6.214,210,1
28.142,load,62,6.214,210,1
28.192,load,62,6.214,210,1
28.243,load,62,6.214,210,1
28.293,load,62,6.214,210,1
28.343,load,62,6.214,210,1
28.394,load,62,6.214,210,1
28.445,load,62,6.214,210,1
28.495,load,62,6.214,210,1
28.545,load,62,6.214,210,1
28.596,load,62,6.214,210,1
28.646,load,62,6.218,210,1
28.696,load,62,6.218,210,1
28.747,load,62,6.218,210,1
28.797,load,62,6.218,210,1
28.847,load,62,6.218,210,1
28.898,load,62,6.218,210,1
28.948,load,62,6.218,210,1
28.998,load,62,6.218,210,1
29.049,load,62,6.218,210,1
29.099,load,62,6.218,210,1
29.15,load,62,6.218,210,1
29.2,load,62,6.218,210,1
29.251,load,62,6.218,210,1
29.301,load,62,6.218,210,1
29.351,load,62,6.218,210,1
29.402,load,62,6.218,210,1
29.452,load,62,6.218,210,1
29.502,load,62,6.218,210,1
29.553,load,62,6.218,210,1
29.603,load,62,6.218,210,1
29.653,load,62,6.227,210,1
29.704,load,62,6.227,210,1
29.754,load,62,6.227,210,1
29.805,load,62,6.227,210,1
29.855,load,62,6.227,210,1
29.905,load,62,6.227,210,1
29.955,load,62,6.227,210,1
30.006,load,62,6.227,210,1
30.056,load,62,6.227,210,1
30.107,load,62,6.227,210,1
30.157,load,62,6.236,210,1
30.208,load,62,6.236,210,1
30.258,load,62,6.236,210,1
30.308,load,62,6.236,210,1
30.359,load,62,6.236,210,1
30.41,load,62,6.236,210,1
30.46,load,62,6.236,210,1
30.51,load,62,6.236,210,1
30.56,load,62,6.236,210,1
30.611,load,62,6.236,210,1
30.661,load,68,13.104,1650,1
30.712,load,68,13.104,1650,1
30.762,load,68,13.104,1650,1
30.812,load,68,13.104,1650,1
30.863,load,68,13.104,1650,1
30.913,load,68,13.104,1650,1
30.963,load,68,13.104,1650,1
31.014,load,68,13.104,1650,1
31.064,load,68,13.104,1650,1
31.114,load,68,13.104,1650,1
31.165,load,74,26.48,1627,4
31.215,load,74,26.48,1627,4
31.265,load,74,26.48,1627,4
31.316,load,74,26.48,1627,4
31.366,load,74,26.48,1627,4
31.417,load,74,26.48,1627,4
31.467,load,74,26.48,1627,4
31.518,load,74,26.48,1627,4
31.568,load,74,26.48,1627,4
31.619,load,74,26.48,1627,4
31.669,load,75,59.372,1590,4
31.72,load,75,59.372,1590,4
31.77,load,75,59.372,1590,4
31.82,load,75,59.372,1590,4
31.871,load,75,59.372,1590,4
31.921,load,75,59.372,1590,4
31.972,load,75,59.372,1590,4
32.022,load,75,59.372,1590,4
32.073,load,75,59.372,1590,4
32.123,load,75,59.372,1590,4
32.173,load,76,56.114,1612,4
32.224,load,76,56.114,1612,4
32.274,load,76,56.114,1612,4
32.325,load,76,56.114,1612,4
32.376,load,76,56.114,1612,4
32.426,load,76,56.114,1612,4
32.477,load,76,56.114,1612,4
32.527,load,76,56.114,1612,4
32.577,load,76,56.114,1612,4
32.628,load,77,56.589,1470,4
32.679,load,77,56.589,1470,4
32.729,load,77,56.589,1470,4
32.78,load,77,56.589,1470,4
32.83,load,77,56.589,1470,4
32.88,load,77,56.589,1470,4
32.931,load,77,56.589,1470,4
32.981,load,77,56.589,1470,4
33.032,load,77,56.589,1470,4
33.082,load,77,56.589,1470,4
33.132,load,74,55.925,1935,0
33.183,load,74,55.925,1935,0
33.233,load,74,55.925,1935,0
33.284,load,74,55.925,1935,0
33.334,load,74,55.925,1935,0
33.385,load,74,55.925,1935,0
33.435,load,74,55.925,1935,0
33.485,load,74,55.925,1935,0
33.536,load,74,55.925,1935,0
33.586,load,74,55.925,1935,0
33.636,load,77,56.449,1627,4
33.687,load,77,56.449,1627,4
33.737,load,77,56.449,1627,4
33.787,load,77,56.449,1627,4
33.838,load,77,56.449,1627,4
33.888,load,77,56.449,1627,4
33.939,load,77,56.449,1627,4
33.989,load,77,56.449,1627,4
34.039,load,77,56.449,1627,4
34.09,load,77,56.449,1627,4
34.14,load,77,57.427,1582,4
34.19,load,77,57.427,1582,4
34.241,load,77,57.427,1582,4
34.292,load,77,57.427,1582,4
34.342,load,77,57.427,1582,4
34.392,load,77,57.427,1582,4
34.443,load,77,57.427,1582,4
34.493,load,77,57.427,1582,4
34.544,load,77,57.427,1582,4
34.594,load,77,57.427,1582,4
34.644,load,77,56.951,1657,4
34.695,load,77,56.951,1657,4
34.745,load,77,56.951,1657,4
34.795,load,77,56.951,1657,4
34.85,load,77,56.951,1657,4
34.901,load,77,56.951,1657,4
34.952,load,77,56.951,1657,4
35.002,load,77,56.951,1657,4
35.052,load,77,56.951,1657,4
35.103,load,77,56.951,1657,4
35.153,load,79,57.485,1605,4
35.203,load,79,57.485,1605,4
35.254,load,79,57.485,1605,4
35.304,load,79,57.485,1605,4
35.355,load,79,57.485,1605,4
35.405,load,79,57.485,1605,4
35.455,load,79,57.485,1605,4
35.52,load,79,57.485,1605,4
35.57,load,79,57.485,1605,4
35.621,load,79,57.485,1605,4
35.671,load,78,59.918,1597,4
35.722,load,78,59.918,1597,4
35.772,load,78,59.918,1597,4
35.822,load,78,59.918,1597,4
35.872,load,78,59.918,1597,4
35.923,load,78,59.918,1597,4
35.974,load,78,59.918,1597,4
36.024,load,78,59.918,1597,4
36.075,load,78,59.918,1597,4
36.126,load,78,55.056,1605,4
36.176,load,78,55.056,1605,4
36.226,load,78,55.056,1605,4
36.277,load,78,55.056,1605,4
36.327,load,78,55.056,1605,4
36.377,load,78,55.056,1605,4
36.428,load,78,55.056,1605,4
36.478,load,78,55.056,1605,4
36.529,load,78,55.056,1605,4
36.579,load,78,55.056,1605,4
36.63,load,79,56.162,1605,4
36.68,load,79,56.162,1605,4
36.73,load,79,56.162,1605,4
36.781,load,79,56.162,1605,4
36.831,load,79,56.162,1605,4
36.882,load,79,56.162,1605,4
36.932,load,79,56.162,1605,4
36.983,load,79,56.162,1605,4
37.034,load,79,56.162,1605,4
37.084,load,79,56.162,1605,4
37.135,load,79,59.836,1777,4
37.185,load,79,59.836,1777,4
37.236,load,79,59.836,1777,4
37.286,load,79,59.836,1777,4
37.337,load,79,59.836,1777,4
37.387,load,79,59.836,1777,4
37.437,load,79,59.836,1777,4
37.488,load,79,59.836,1777,4
37.538,load,79,59.836,1777,4
37.589,load,79,59.836,1777,4
37.639,load,79,55.29,1605,4
37.689,load,79,55.29,1605,4
37.74,load,79,55.29,1605,4
37.79,load,79,55.29,1605,4
37.84,load,79,55.29,1605,4
37.891,load,79,55.29,1605,4
37.941,load,79,55.29,1605,4
37.992,load,79,55.29,1605,4
38.042,load,79,55.29,1605,4
38.093,load,79,55.29,1605,4
38.143,load,80,56.412,1455,4
38.193,load,80,56.412,1455,4
38.244,load,80,56.412,1455,4
38.294,load,80,56.412,1455,4
38.345,load,80,56.412,1455,4
38.395,load,80,56.412,1455,4
38.445,load,80,56.412,1455,4
38.495,load,80,56.412,1455,4
38.546,load,80,56.412,1455,4
38.596,load,80,56.412,1455,4
38.647,load,78,56.97,1927,4
38.697,load,78,56.97,1927,4
38.747,load,78,56.97,1927,4
38.799,load,78,56.97,1927,4
38.849,load,78,56.97,1927,4
38.899,load,78,56.97,1927,4
38.95,load,78,56.97,1927,4
39.001,load,78,56.97,1927,4
39.051,load,78,56.97,1927,4
39.101,load,78,56.97,1927,4
39.151,load,80,56.39,1597,4
39.201,load,80,56.39,1597,4
39.252,load,80,56.39,1597,4
39.302,load,80,56.39,1597,4
39.352,load,80,56.39,1597,4
39.403,load,80,56.39,1597,4
39.453,load,80,56.39,1597,4
39.505,load,80,56.39,1597,4
39.555,load,80,56.39,1597,4
39.605,load,80,56.39,1597,4
39.656,load,80,56.549,1530,4
39.706,load,80,56.549,1530,4
39.756,load,80,56.549,1530,4
39.807,load,80,56.549,1530,4
39.857,load,80,56.549,1530,4
39.908,load,80,56.549,1530,4
39.958,load,80,56.549,1530,4
40.009,load,80,56.549,1530,4
40.059,load,80,56.549,1530,4
40.11,load,80,56.549,1530,4
40.16,load,79,56.069,1605,4
40.21,load,79,56.069,1605,4
40.261,load,79,56.069,1605,4
40.311,load,79,56.069,1605,4
40.362,load,79,56.069,1605,4
40.412,load,79,56.069,1605,4
40.462,load,79,56.069,1605,4
40.513,load,79,56.069,1605,4
40.563,load,79,56.069,1605,4
40.613,load,79,56.069,1605,4
40.664,load,81,61.216,1597,4
40.714,load,81,61.216,1597,4
40.765,load,81,61.216,1597,4
40.815,load,81,61.216,1597,4
40.865,load,81,61.216,1597,4
40.915,load,81,61.216,1597,4
40.966,load,81,61.216,1597,4
41.016,load,81,61.216,1597,4
41.067,load,81,61.216,1597,4
41.117,load,81,61.216,1597,4
41.167,load,80,59.74,1597,4
41.218,load,80,59.74,1597,4
41.268,load,80,59.74,1597,4
41.319,load,80,59.74,1597,4
41.369,load,80,59.74,1597,4
41.419,load,80,59.74,1597,4
41.47,load,80,59.74,1597,4
41.521,load,80,59.74,1597,4
41.571,load,80,59.74,1597,4
41.621,load,80,59.74,1597,4
41.672,load,80,55.668,1620,4
41.723,load,80,55.668,1620,4
41.773,load,80,55.668,1620,4
41.824,load,80,55.668,1620,4
41.874,load,80,55.668,1620,4
41.924,load,80,55.668,1620,4
41.975,load,80,55.668,1620,4
42.025,load,80,55.668,1620,4
42.075,load,80,55.668,1620,4
42.126,load,82,56.721,1582,4
42.176,load,82,56.721,1582,4
