t,phase,temp,power,sm_mhz,throttle
6.706,idle,55,6.127,210,1
6.756,idle,55,6.127,210,1
6.807,idle,55,6.127,210,1
6.858,idle,55,6.127,210,1
6.908,idle,55,6.127,210,1
6.958,idle,55,6.127,210,1
7.009,idle,55,6.127,210,1
7.059,idle,55,6.127,210,1
7.11,idle,55,6.127,210,1
7.16,idle,55,6.127,210,1
7.211,idle,55,6.127,210,1
7.261,idle,55,6.127,210,1
7.311,idle,55,6.127,210,1
7.362,idle,55,6.127,210,1
7.412,idle,55,6.127,210,1
7.462,idle,55,6.127,210,1
7.513,idle,55,6.127,210,1
7.563,idle,55,6.127,210,1
7.614,idle,55,6.128,210,1
7.664,idle,55,6.128,210,1
7.714,idle,55,6.128,210,1
7.765,idle,55,6.128,210,1
7.815,idle,55,6.128,210,1
7.866,idle,55,6.128,210,1
7.917,idle,55,6.128,210,1
7.967,idle,55,6.128,210,1
8.017,idle,55,6.128,210,1
8.068,idle,55,6.128,210,1
8.118,idle,55,6.128,210,1
8.169,idle,55,6.128,210,1
8.219,idle,55,6.128,210,1
8.27,idle,55,6.128,210,1
8.32,idle,55,6.128,210,1
8.371,idle,55,6.128,210,1
8.421,idle,55,6.128,210,1
8.472,idle,55,6.128,210,1
8.522,idle,55,6.128,210,1
8.572,idle,55,6.128,210,1
8.623,idle,55,6.127,210,1
8.673,idle,55,6.127,210,1
8.724,idle,55,6.127,210,1
8.774,idle,55,6.127,210,1
8.825,idle,55,6.127,210,1
8.875,idle,55,6.127,210,1
8.925,idle,55,6.127,210,1
8.976,idle,55,6.127,210,1
9.026,idle,55,6.127,210,1
9.077,idle,55,6.127,210,1
9.127,idle,55,6.127,210,1
9.178,idle,55,6.127,210,1
9.228,idle,55,6.127,210,1
9.279,idle,55,6.127,210,1
9.329,idle,55,6.127,210,1
9.38,idle,55,6.127,210,1
9.43,idle,55,6.127,210,1
9.481,idle,55,6.127,210,1
9.531,idle,55,6.127,210,1
9.581,idle,55,6.127,210,1
9.631,idle,55,6.125,210,1
9.682,idle,55,6.125,210,1
9.732,idle,55,6.125,210,1
9.782,idle,55,6.125,210,1
9.833,idle,55,6.125,210,1
9.883,idle,55,6.125,210,1
9.934,idle,55,6.125,210,1
9.984,idle,55,6.125,210,1
10.035,load,55,6.125,210,1
10.085,load,55,6.125,210,1
10.135,load,55,6.125,210,1
10.185,load,55,6.125,210,1
10.236,load,55,6.125,210,1
10.286,load,55,6.125,210,1
10.337,load,55,6.125,210,1
10.387,load,55,6.125,210,1
10.438,load,55,6.125,210,1
10.488,load,55,6.125,210,1
10.538,load,55,6.125,210,1
10.589,load,56,8.087,1500,0
10.64,load,56,8.087,1500,0
10.69,load,56,8.087,1500,0
10.74,load,56,8.087,1500,0
10.791,load,56,8.087,1500,0
10.841,load,56,8.087,1500,0
10.892,load,56,8.087,1500,0
10.942,load,56,8.087,1500,0
10.993,load,56,8.087,1500,0
11.043,load,56,8.087,1500,0
11.093,load,57,9.889,1500,0
11.144,load,57,9.889,1500,0
11.194,load,57,9.889,1500,0
11.244,load,57,9.889,1500,0
11.295,load,57,9.889,1500,0
11.346,load,57,9.889,1500,0
11.396,load,57,9.889,1500,0
11.446,load,57,9.889,1500,0
11.496,load,57,9.889,1500,0
11.547,load,57,9.889,1500,0
11.598,load,57,13.929,1500,0
11.648,load,57,13.929,1500,0
11.699,load,57,13.929,1500,0
11.749,load,57,13.929,1500,0
11.8,load,57,13.929,1500,0
11.85,load,57,13.929,1500,0
11.9,load,57,13.929,1500,0
11.951,load,57,13.929,1500,0
12.001,load,57,13.929,1500,0
12.052,load,57,13.929,1500,0
12.102,load,57,14.23,1500,0
12.152,load,57,14.23,1500,0
12.203,load,57,14.23,1500,0
12.253,load,57,14.23,1500,0
12.304,load,57,14.23,1500,0
12.354,load,57,14.23,1500,0
12.405,load,57,14.23,1500,0
12.456,load,57,14.23,1500,0
12.506,load,57,14.23,1500,0
12.557,load,57,14.23,1500,0
12.607,load,58,13.987,1500,0
12.658,load,58,13.987,1500,0
12.708,load,58,13.987,1500,0
12.759,load,58,13.987,1500,0
12.809,load,58,13.987,1500,0
12.859,load,58,13.987,1500,0
12.91,load,58,13.987,1500,0
12.96,load,58,13.987,1500,0
13.01,load,58,13.987,1500,0
13.061,load,58,13.987,1500,0
13.111,load,58,13.715,1500,0
13.162,load,58,13.715,1500,0
13.212,load,58,13.715,1500,0
13.263,load,58,13.715,1500,0
13.313,load,58,13.715,1500,0
13.363,load,58,13.715,1500,0
13.414,load,58,13.715,1500,0
13.464,load,58,13.715,1500,0
13.515,load,58,13.715,1500,0
13.566,load,58,13.715,1500,0
13.616,load,58,13.594,1500,0
13.667,load,58,13.594,1500,0
13.717,load,58,13.594,1500,0
13.768,load,58,13.594,1500,0
13.818,load,58,13.594,1500,0
13.869,load,58,13.594,1500,0
13.919,load,58,13.594,1500,0
13.969,load,58,13.594,1500,0
14.02,load,58,13.594,1500,0
14.07,load,58,13.594,1500,0
14.12,load,58,13.594,1500,0
14.171,load,58,13.594,1500,0
14.221,load,58,13.594,1500,0
14.272,load,58,13.594,1500,0
14.323,load,58,13.594,1500,0
14.373,load,58,13.594,1500,0
14.423,load,58,13.594,1500,0
14.474,load,58,13.594,1500,0
14.524,load,58,13.594,1500,0
14.575,load,58,13.594,1500,0
14.625,load,58,13.492,1500,0
14.676,load,58,13.492,1500,0
14.726,load,58,13.492,1500,0
14.777,load,58,13.492,1500,0
14.827,load,58,13.492,1500,0
14.878,load,58,13.492,1500,0
14.928,load,58,13.492,1500,0
14.979,load,58,13.492,1500,0
15.029,load,58,13.492,1500,0
15.079,load,58,13.492,1500,0
15.13,load,58,13.492,1500,0
15.18,load,58,13.492,1500,0
15.23,load,58,13.492,1500,0
15.28,load,58,13.492,1500,0
15.331,load,58,13.492,1500,0
15.381,load,58,13.492,1500,0
15.432,load,58,13.492,1500,0
15.482,load,58,13.492,1500,0
15.533,load,58,13.492,1500,0
15.583,load,58,13.492,1500,0
15.634,load,58,13.506,1500,0
15.684,load,58,13.506,1500,0
15.735,load,58,13.506,1500,0
15.785,load,58,13.506,1500,0
15.836,load,58,13.506,1500,0
15.886,load,58,13.506,1500,0
15.937,load,58,13.506,1500,0
15.987,load,58,13.506,1500,0
16.038,load,58,13.506,1500,0
16.088,load,58,13.506,1500,0
16.139,load,58,13.506,1500,0
16.189,load,58,13.506,1500,0
16.239,load,58,13.506,1500,0
16.29,load,58,13.506,1500,0
16.341,load,58,13.506,1500,0
16.391,load,58,13.506,1500,0
16.442,load,58,13.506,1500,0
16.492,load,58,13.506,1500,0
16.543,load,58,13.506,1500,0
16.593,load,58,13.505,1500,0
16.644,load,58,13.505,1500,0
16.694,load,58,13.505,1500,0
16.744,load,58,13.505,1500,0
16.794,load,58,13.505,1500,0
16.845,load,58,13.505,1500,0
16.896,load,58,13.505,1500,0
16.946,load,58,13.505,1500,0
16.997,load,58,13.505,1500,0
17.047,load,58,13.505,1500,0
17.098,load,58,13.505,1500,0
17.148,load,58,13.505,1500,0
17.198,load,58,13.505,1500,0
17.249,load,58,13.505,1500,0
17.299,load,58,13.505,1500,0
17.349,load,58,13.505,1500,0
17.4,load,58,13.505,1500,0
17.45,load,58,13.505,1500,0
17.501,load,58,13.505,1500,0
17.552,load,58,13.505,1500,0
17.602,load,57,13.139,352,1
17.653,load,57,13.139,352,1
17.703,load,57,13.139,352,1
17.753,load,57,13.139,352,1
17.803,load,57,13.139,352,1
17.854,load,57,13.139,352,1
17.905,load,57,13.139,352,1
17.955,load,57,13.139,352,1
18.006,load,57,13.139,352,1
18.056,load,57,13.139,352,1
18.106,load,57,13.139,352,1
18.157,load,57,13.139,352,1
18.207,load,57,13.139,352,1
18.258,load,57,13.139,352,1
18.308,load,57,13.139,352,1
18.358,load,57,13.139,352,1
18.409,load,57,13.139,352,1
18.459,load,57,13.139,352,1
18.51,load,57,13.139,352,1
18.56,load,57,13.139,352,1
18.611,load,56,6.303,217,1
18.661,load,56,6.303,217,1
18.712,load,56,6.303,217,1
18.762,load,56,6.303,217,1
18.812,load,56,6.303,217,1
18.863,load,56,6.303,217,1
18.913,load,56,6.303,217,1
18.964,load,56,6.303,217,1
19.015,load,56,6.303,217,1
19.065,load,56,6.303,217,1
19.115,load,56,6.303,217,1
19.166,load,56,6.303,217,1
19.216,load,56,6.303,217,1
19.266,load,56,6.303,217,1
19.317,load,56,6.303,217,1
19.367,load,56,6.303,217,1
19.418,load,56,6.303,217,1
19.468,load,56,6.303,217,1
19.518,load,56,6.303,217,1
19.569,load,56,6.303,217,1
19.62,load,56,6.216,210,1
19.67,load,56,6.216,210,1
19.721,load,56,6.216,210,1
19.771,load,56,6.216,210,1
19.821,load,56,6.216,210,1
19.871,load,56,6.216,210,1
19.922,load,56,6.216,210,1
19.972,load,56,6.216,210,1
20.023,load,56,6.216,210,1
20.073,load,56,6.216,210,1
20.124,load,56,6.143,210,1
20.174,load,56,6.143,210,1
20.225,load,56,6.143,210,1
20.275,load,56,6.143,210,1
20.325,load,56,6.143,210,1
20.376,load,56,6.143,210,1
20.426,load,56,6.143,210,1
20.477,load,56,6.143,210,1
20.527,load,56,6.143,210,1
20.578,load,56,6.143,210,1
20.628,load,57,6.556,1500,1
20.678,load,57,6.556,1500,1
20.729,load,57,6.556,1500,1
20.78,load,57,6.556,1500,1
20.83,load,57,6.556,1500,1
20.881,load,57,6.556,1500,1
20.931,load,57,6.556,1500,1
20.981,load,57,6.556,1500,1
21.032,load,57,6.556,1500,1
21.082,load,57,6.556,1500,1
21.132,load,66,29.286,1695,4
21.183,load,66,29.286,1695,4
21.233,load,66,29.286,1695,4
21.284,load,66,29.286,1695,4
21.334,load,66,29.286,1695,4
21.385,load,66,29.286,1695,4
21.435,load,66,29.286,1695,4
21.485,load,66,29.286,1695,4
21.536,load,66,29.286,1695,4
21.586,load,66,29.286,1695,4
21.636,load,69,53.451,1687,4
21.687,load,69,53.451,1687,4
21.737,load,69,53.451,1687,4
21.788,load,69,53.451,1687,4
21.838,load,69,53.451,1687,4
21.889,load,69,53.451,1687,4
21.939,load,69,53.451,1687,4
21.99,load,69,53.451,1687,4
22.04,load,69,53.451,1687,4
22.09,load,69,58.883,1927,4
22.141,load,69,58.883,1927,4
22.192,load,69,58.883,1927,4
22.242,load,69,58.883,1927,4
22.292,load,69,58.883,1927,4
22.343,load,69,58.883,1927,4
22.393,load,69,58.883,1927,4
22.444,load,69,58.883,1927,4
22.494,load,69,58.883,1927,4
22.545,load,69,58.883,1927,4
22.595,load,70,56.717,1672,4
22.646,load,70,56.717,1672,4
22.696,load,70,56.717,1672,4
22.747,load,70,56.717,1672,4
22.797,load,70,56.717,1672,4
22.848,load,70,56.717,1672,4
22.898,load,70,56.717,1672,4
22.948,load,70,56.717,1672,4
22.999,load,70,56.717,1672,4
23.049,load,70,56.717,1672,4
23.1,load,70,57.185,1567,4
23.15,load,70,57.185,1567,4
23.2,load,70,57.185,1567,4
23.251,load,70,57.185,1567,4
23.301,load,70,57.185,1567,4
23.352,load,70,57.185,1567,4
23.402,load,70,57.185,1567,4
23.453,load,70,57.185,1567,4
23.503,load,70,57.185,1567,4
23.554,load,70,57.185,1567,4
23.604,load,70,59.952,1665,4
23.655,load,70,59.952,1665,4
23.705,load,70,59.952,1665,4
23.755,load,70,59.952,1665,4
23.806,load,70,59.952,1665,4
23.856,load,70,59.952,1665,4
23.907,load,70,59.952,1665,4
23.957,load,70,59.952,1665,4
24.007,load,70,59.952,1665,4
24.058,load,70,59.952,1665,4
24.108,load,71,57.179,1687,4
24.158,load,71,57.179,1687,4
24.209,load,71,57.179,1687,4
24.259,load,71,57.179,1687,4
24.31,load,71,57.179,1687,4
24.36,load,71,57.179,1687,4
24.411,load,71,57.179,1687,4
24.461,load,71,57.179,1687,4
24.512,load,71,57.179,1687,4
24.562,load,71,57.179,1687,4
24.613,load,71,58.288,1447,4
24.663,load,71,58.288,1447,4
24.714,load,71,58.288,1447,4
24.764,load,71,58.288,1447,4
24.814,load,71,58.288,1447,4
24.865,load,71,58.288,1447,4
24.915,load,71,58.288,1447,4
24.965,load,71,58.288,1447,4
25.016,load,71,58.288,1447,4
25.066,load,71,58.288,1447,4
25.116,load,71,59.883,1687,4
25.166,load,71,59.883,1687,4
25.217,load,71,59.883,1687,4
25.267,load,71,59.883,1687,4
25.318,load,71,59.883,1687,4
25.368,load,71,59.883,1687,4
25.418,load,71,59.883,1687,4
25.469,load,71,59.883,1687,4
25.519,load,71,59.883,1687,4
25.569,load,71,59.883,1687,4
25.62,load,71,56.891,1687,4
25.67,load,71,56.891,1687,4
25.72,load,71,56.891,1687,4
25.771,load,71,56.891,1687,4
25.821,load,71,56.891,1687,4
25.872,load,71,56.891,1687,4
25.922,load,71,56.891,1687,4
25.972,load,71,56.891,1687,4
26.023,load,71,56.891,1687,4
26.073,load,71,56.891,1687,4
26.123,load,72,58.272,1590,4
26.174,load,72,58.272,1590,4
26.224,load,72,58.272,1590,4
26.275,load,72,58.272,1590,4
26.326,load,72,58.272,1590,4
26.376,load,72,58.272,1590,4
26.427,load,72,58.272,1590,4
26.477,load,72,58.272,1590,4
26.527,load,72,58.272,1590,4
26.578,load,72,58.272,1590,4
26.628,load,72,60.038,1680,4
26.678,load,72,60.038,1680,4
26.729,load,72,60.038,1680,4
26.779,load,72,60.038,1680,4
26.829,load,72,60.038,1680,4
26.88,load,72,60.038,1680,4
26.93,load,72,60.038,1680,4
26.981,load,72,60.038,1680,4
27.031,load,72,60.038,1680,4
27.081,load,72,60.038,1680,4
27.132,load,72,56.436,1695,4
27.182,load,72,56.436,1695,4
27.232,load,72,56.436,1695,4
27.283,load,72,56.436,1695,4
27.333,load,72,56.436,1695,4
27.383,load,72,56.436,1695,4
27.434,load,72,56.436,1695,4
27.484,load,72,56.436,1695,4
27.534,load,72,56.436,1695,4
27.585,load,72,56.436,1695,4
27.635,load,72,57.638,1680,4
27.686,load,72,57.638,1680,4
27.736,load,72,57.638,1680,4
27.786,load,72,57.638,1680,4
27.836,load,72,57.638,1680,4
27.886,load,72,57.638,1680,4
27.937,load,72,57.638,1680,4
27.988,load,72,57.638,1680,4
28.038,load,72,57.638,1680,4
28.088,load,72,57.638,1680,4
28.138,load,72,59.967,1672,4
28.189,load,72,59.967,1672,4
28.239,load,72,59.967,1672,4
28.289,load,72,59.967,1672,4
28.339,load,72,59.967,1672,4
28.39,load,72,59.967,1672,4
28.44,load,72,59.967,1672,4
28.49,load,72,59.967,1672,4
28.541,load,72,59.967,1672,4
28.591,load,72,57.081,1650,4
28.641,load,72,57.081,1650,4
28.692,load,72,57.081,1650,4
28.743,load,72,57.081,1650,4
28.793,load,72,57.081,1650,4
28.843,load,72,57.081,1650,4
28.894,load,72,57.081,1650,4
28.944,load,72,57.081,1650,4
28.995,load,72,57.081,1650,4
29.045,load,72,57.081,1650,4
29.095,load,73,58.083,1665,4
29.145,load,73,58.083,1665,4
29.196,load,73,58.083,1665,4
29.246,load,73,58.083,1665,4
29.297,load,73,58.083,1665,4
29.347,load,73,58.083,1665,4
29.397,load,73,58.083,1665,4
29.448,load,73,58.083,1665,4
29.498,load,73,58.083,1665,4
29.549,load,73,58.083,1665,4
29.599,load,73,59.917,1672,4
29.65,load,73,59.917,1672,4
29.7,load,73,59.917,1672,4
29.751,load,73,59.917,1672,4
29.801,load,73,59.917,1672,4
29.851,load,73,59.917,1672,4
29.902,load,73,59.917,1672,4
29.952,load,73,59.917,1672,4
30.002,load,73,59.917,1672,4
30.052,load,73,59.917,1672,4
30.103,load,71,56.184,1687,4
30.154,load,71,56.184,1687,4
30.204,load,71,56.184,1687,4
30.254,load,71,56.184,1687,4
30.305,load,71,56.184,1687,4
30.355,load,71,56.184,1687,4
30.405,load,71,56.184,1687,4
30.456,load,71,56.184,1687,4
30.506,load,71,56.184,1687,4
30.556,load,71,56.184,1687,4
30.607,load,73,57.241,1702,4
30.657,load,73,57.241,1702,4
30.707,load,73,57.241,1702,4
30.758,load,73,57.241,1702,4
30.808,load,73,57.241,1702,4
30.858,load,73,57.241,1702,4
30.909,load,73,57.241,1702,4
30.959,load,73,57.241,1702,4
31.01,load,73,57.241,1702,4
31.06,load,73,57.241,1702,4
31.11,load,73,59.966,1672,4
31.16,load,73,59.966,1672,4
31.211,load,73,59.966,1672,4
31.261,load,73,59.966,1672,4
31.311,load,73,59.966,1672,4
31.362,load,73,59.966,1672,4
31.413,load,73,59.966,1672,4
31.463,load,73,59.966,1672,4
31.513,load,73,59.966,1672,4
31.564,load,73,59.966,1672,4
31.614,load,71,56.783,1717,0
31.664,load,71,56.783,1717,0
31.714,load,71,56.783,1717,0
31.765,load,71,56.783,1717,0
31.815,load,71,56.783,1717,0
31.865,load,71,56.783,1717,0
31.916,load,71,56.783,1717,0
31.966,load,71,56.783,1717,0
32.017,load,71,56.783,1717,0
32.067,load,71,56.783,1717,0
32.118,load,74,58.162,1657,4
32.168,load,74,58.162,1657,4
32.219,load,74,58.162,1657,4
32.269,load,74,58.162,1657,4
32.32,load,74,58.162,1657,4
32.37,load,74,58.162,1657,4
32.42,load,74,58.162,1657,4
32.471,load,74,58.162,1657,4
32.521,load,74,58.162,1657,4
32.572,load,74,58.162,1657,4
32.622,load,73,57.801,1657,4
32.672,load,73,57.801,1657,4
32.723,load,73,57.801,1657,4
32.773,load,73,57.801,1657,4
32.824,load,73,57.801,1657,4
32.874,load,73,57.801,1657,4
32.924,load,73,57.801,1657,4
32.974,load,73,57.801,1657,4
33.025,load,73,57.801,1657,4
33.075,load,73,57.801,1657,4
33.125,load,75,57.97,1935,4
33.176,load,75,57.97,1935,4
33.226,load,75,57.97,1935,4
33.276,load,75,57.97,1935,4
33.327,load,75,57.97,1935,4
33.377,load,75,57.97,1935,4
33.428,load,75,57.97,1935,4
33.478,load,75,57.97,1935,4
33.529,load,75,57.97,1935,4
33.579,load,75,57.97,1935,4
33.63,load,74,57.659,1657,4
33.68,load,74,57.659,1657,4
33.73,load,74,57.659,1657,4
33.781,load,74,57.659,1657,4
33.831,load,74,57.659,1657,4
33.881,load,74,57.659,1657,4
33.931,load,74,57.659,1657,4
33.982,load,74,57.659,1657,4
34.032,load,74,57.659,1657,4
34.082,load,74,57.659,1657,4
34.132,load,74,57.243,1612,4
34.183,load,74,57.243,1612,4
34.233,load,74,57.243,1612,4
34.284,load,74,57.243,1612,4
34.334,load,74,57.243,1612,4
34.385,load,74,57.243,1612,4
34.435,load,74,57.243,1612,4
34.486,load,74,57.243,1612,4
34.536,load,74,57.243,1612,4
34.586,load,74,57.243,1612,4
34.637,load,75,59.96,1747,4
34.687,load,75,59.96,1747,4
34.737,load,75,59.96,1747,4
34.788,load,75,59.96,1747,4
34.838,load,75,59.96,1747,4
34.888,load,75,59.96,1747,4
34.939,load,75,59.96,1747,4
34.989,load,75,59.96,1747,4
35.039,load,75,59.96,1747,4
35.09,load,75,57.433,1650,4
35.14,load,75,57.433,1650,4
35.19,load,75,57.433,1650,4
35.24,load,75,57.433,1650,4
35.291,load,75,57.433,1650,4
35.341,load,75,57.433,1650,4
35.392,load,75,57.433,1650,4
35.442,load,75,57.433,1650,4
35.493,load,75,57.433,1650,4
35.543,load,75,57.433,1650,4
35.593,load,75,58.035,1500,4
35.644,load,75,58.035,1500,4
35.694,load,75,58.035,1500,4
35.745,load,75,58.035,1500,4
35.795,load,75,58.035,1500,4
35.846,load,75,58.035,1500,4
35.896,load,75,58.035,1500,4
35.946,load,75,58.035,1500,4
35.997,load,75,58.035,1500,4
36.047,load,75,58.035,1500,4
36.098,load,75,59.897,1657,4
36.148,load,75,59.897,1657,4
36.198,load,75,59.897,1657,4
36.249,load,75,59.897,1657,4
36.299,load,75,59.897,1657,4
36.349,load,75,59.897,1657,4
36.4,load,75,59.897,1657,4
36.45,load,75,59.897,1657,4
36.501,load,75,59.897,1657,4
36.551,load,75,59.897,1657,4
36.601,load,75,56.989,1635,4
36.652,load,75,56.989,1635,4
36.702,load,75,56.989,1635,4
36.753,load,75,56.989,1635,4
36.803,load,75,56.989,1635,4
36.853,load,75,56.989,1635,4
36.903,load,75,56.989,1635,4
36.954,load,75,56.989,1635,4
37.004,load,75,56.989,1635,4
37.055,load,75,56.989,1635,4
37.105,load,76,58.211,1455,4
37.156,load,76,58.211,1455,4
37.206,load,76,58.211,1455,4
37.256,load,76,58.211,1455,4
37.307,load,76,58.211,1455,4
37.357,load,76,58.211,1455,4
37.407,load,76,58.211,1455,4
37.458,load,76,58.211,1455,4
37.508,load,76,58.211,1455,4
37.558,load,76,58.211,1455,4
37.609,load,76,59.938,1642,4
37.659,load,76,59.938,1642,4
37.71,load,76,59.938,1642,4
37.76,load,76,59.938,1642,4
37.811,load,76,59.938,1642,4
37.861,load,76,59.938,1642,4
37.911,load,76,59.938,1642,4
37.962,load,76,59.938,1642,4
38.012,load,76,59.938,1642,4
38.062,load,76,59.938,1642,4
38.113,load,76,57.525,1657,4
38.163,load,76,57.525,1657,4
38.213,load,76,57.525,1657,4
38.264,load,76,57.525,1657,4
38.314,load,76,57.525,1657,4
38.365,load,76,57.525,1657,4
38.415,load,76,57.525,1657,4
38.466,load,76,57.525,1657,4
38.516,load,76,57.525,1657,4
38.567,load,76,57.525,1657,4
38.617,load,76,58.755,1657,4
38.667,load,76,58.755,1657,4
38.718,load,76,58.755,1657,4
38.768,load,76,58.755,1657,4
38.819,load,76,58.755,1657,4
38.869,load,76,58.755,1657,4
38.919,load,76,58.755,1657,4
38.97,load,76,58.755,1657,4
39.02,load,76,58.755,1657,4
39.07,load,76,58.755,1657,4
39.121,load,76,60.071,1650,4
39.171,load,76,60.071,1650,4
39.222,load,76,60.071,1650,4
39.272,load,76,60.071,1650,4
39.322,load,76,60.071,1650,4
39.373,load,76,60.071,1650,4
39.423,load,76,60.071,1650,4
39.474,load,76,60.071,1650,4
39.524,load,76,60.071,1650,4
39.574,load,76,60.071,1650,4
39.625,load,76,57.137,1665,4
39.676,load,76,57.137,1665,4
39.726,load,76,57.137,1665,4
39.776,load,76,57.137,1665,4
39.828,load,76,57.137,1665,4
39.878,load,76,57.137,1665,4
39.929,load,76,57.137,1665,4
39.979,load,76,57.137,1665,4
40.029,load,76,57.137,1665,4
40.08,load,76,57.137,1665,4
40.13,load,77,58.271,1650,4
40.18,load,77,58.271,1650,4
40.231,load,77,58.271,1650,4
40.281,load,77,58.271,1650,4
40.331,load,77,58.271,1650,4
40.382,load,77,58.271,1650,4
40.432,load,77,58.271,1650,4
40.482,load,77,58.271,1650,4
40.533,load,77,58.271,1650,4
40.583,load,77,58.271,1650,4
40.634,load,77,60.042,1657,4
40.684,load,77,60.042,1657,4
40.734,load,77,60.042,1657,4
40.785,load,77,60.042,1657,4
40.835,load,77,60.042,1657,4
40.886,load,77,60.042,1657,4
40.936,load,77,60.042,1657,4
40.986,load,77,60.042,1657,4
41.036,load,77,60.042,1657,4
41.087,load,77,60.042,1657,4
41.137,load,76,57.735,1650,4
41.188,load,76,57.735,1650,4
41.238,load,76,57.735,1650,4
41.289,load,76,57.735,1650,4
41.339,load,76,57.735,1650,4
41.389,load,76,57.735,1650,4
41.44,load,76,57.735,1650,4
41.49,load,76,57.735,1650,4
41.541,load,76,57.735,1650,4
