ts,temp,power_w,sm_mhz,throttle
1788093421.8242404,88,35.025,1200,32
1788093421.8750265,88,35.025,1200,32
1788093421.9254277,88,35.025,1200,32
1788093421.9760938,88,35.025,1200,32
1788093422.0263004,88,35.025,1200,32
1788093422.0764885,88,35.025,1200,32
1788093422.12683,88,34.013,1095,32
1788093422.177598,88,34.013,1095,32
1788093422.2279148,88,34.013,1095,32
1788093422.2782564,88,34.013,1095,32
1788093422.3288693,88,34.013,1095,32
1788093422.3791187,88,34.013,1095,32
1788093422.429555,88,34.013,1095,32
1788093422.4798663,88,34.013,1095,32
1788093422.530093,88,34.013,1095,32
1788093422.5806518,88,34.013,1095,32
1788093422.6310518,88,35.68,1222,32
1788093422.6813772,88,35.68,1222,32
1788093422.7316923,88,35.68,1222,32
1788093422.7821455,88,35.68,1222,32
1788093422.832565,88,35.68,1222,32
1788093422.8830273,88,35.68,1222,32
1788093422.9332843,88,35.68,1222,32
1788093422.983708,88,35.68,1222,32
1788093423.0342076,88,35.68,1222,32
1788093423.084687,88,35.68,1222,32
1788093423.1350455,88,35.734,1117,32
1788093423.1852539,88,35.734,1117,32
1788093423.235505,88,35.734,1117,32
1788093423.2858305,88,35.734,1117,32
1788093423.3363771,88,35.734,1117,32
1788093423.3867772,88,35.734,1117,32
1788093423.4371119,88,35.734,1117,32
1788093423.4873042,88,35.734,1117,32
1788093423.5379765,88,35.734,1117,32
1788093423.5882428,88,35.734,1117,32
1788093423.6387658,87,31.411,1237,32
1788093423.689122,87,31.411,1237,32
1788093423.739606,87,31.411,1237,32
1788093423.7898762,87,31.411,1237,32
1788093423.8404121,87,31.411,1237,32
1788093423.8906806,87,31.411,1237,32
1788093423.940946,87,31.411,1237,32
1788093423.9915695,87,31.411,1237,32
1788093424.0418606,87,31.411,1237,32
1788093424.0924835,87,31.411,1237,32
1788093424.1428509,88,31.661,1237,32
1788093424.1933494,88,31.661,1237,32
1788093424.2437544,88,31.661,1237,32
1788093424.2941706,88,31.661,1237,32
1788093424.3444107,88,31.661,1237,32
1788093424.394608,88,31.661,1237,32
1788093424.4450061,88,31.661,1237,32
1788093424.4954066,88,31.661,1237,32
1788093424.545632,88,31.661,1237,32
1788093424.5960608,89,35.317,1237,32
1788093424.6463962,89,35.317,1237,32
1788093424.6968858,89,35.317,1237,32
1788093424.7471027,89,35.317,1237,32
1788093424.7973256,89,35.317,1237,32
1788093424.8478143,89,35.317,1237,32
1788093424.8985386,89,35.317,1237,32
1788093424.9491577,89,35.317,1237,32
1788093424.9994788,89,35.317,1237,32
1788093425.0498374,89,35.317,1237,32
1788093425.1001174,89,36.825,1237,32
1788093425.1504169,89,36.825,1237,32
1788093425.2009525,89,36.825,1237,32
1788093425.2514925,89,36.825,1237,32
1788093425.3020918,89,36.825,1237,32
1788093425.3526642,89,36.825,1237,32
1788093425.4032085,89,36.825,1237,32
1788093425.453836,89,36.825,1237,32
1788093425.5044572,89,36.825,1237,32
1788093425.5547123,89,36.825,1237,32
1788093425.6051204,89,37.512,1095,32
1788093425.6556237,89,37.512,1095,32
1788093425.7059586,89,37.512,1095,32
1788093425.756621,89,37.512,1095,32
1788093425.806994,89,37.512,1095,32
1788093425.8573463,89,37.512,1095,32
1788093425.907701,89,37.512,1095,32
1788093425.957907,89,37.512,1095,32
1788093426.0081778,89,37.512,1095,32
1788093426.0584686,89,37.512,1095,32
1788093426.109209,89,36.936,1065,32
1788093426.1598616,89,36.936,1065,32
1788093426.2103314,89,36.936,1065,32
1788093426.260816,89,36.936,1065,32
1788093426.311092,89,36.936,1065,32
1788093426.3616397,89,36.936,1065,32
1788093426.4119346,89,36.936,1065,32
1788093426.4624283,89,36.936,1065,32
1788093426.5128672,89,36.936,1065,32
1788093426.563463,89,36.936,1065,32
1788093426.6140814,89,35.945,1162,32
1788093426.664656,89,35.945,1162,32
1788093426.7148585,89,35.945,1162,32
1788093426.765489,89,35.945,1162,32
1788093426.8158593,89,35.945,1162,32
1788093426.8665006,89,35.945,1162,32
1788093426.9170456,89,35.945,1162,32
1788093426.9674587,89,35.945,1162,32
1788093427.0180283,89,35.945,1162,32
1788093427.0684385,89,35.945,1162,32
1788093427.1190183,87,32.842,1237,32
1788093427.1696303,87,32.842,1237,32
1788093427.2201328,87,32.842,1237,32
1788093427.2705739,87,32.842,1237,32
1788093427.3210082,87,32.842,1237,32
1788093427.3716252,87,32.842,1237,32
1788093427.4220645,87,32.842,1237,32
1788093427.472499,87,32.842,1237,32
1788093427.5227828,87,32.842,1237,32
1788093427.5735483,87,32.842,1237,32
1788093427.6237638,89,33.846,1237,32
1788093427.6740136,89,33.846,1237,32
1788093427.724601,89,33.846,1237,32
1788093427.7749813,89,33.846,1237,32
1788093427.8251894,89,33.846,1237,32
1788093427.875642,89,33.846,1237,32
1788093427.9259305,89,33.846,1237,32
1788093427.9763455,89,33.846,1237,32
1788093428.0265527,89,33.846,1237,32
1788093428.0770469,89,33.846,1237,32
1788093428.1274736,89,36.259,1237,32
1788093428.1777995,89,36.259,1237,32
1788093428.228331,89,36.259,1237,32
1788093428.2786233,89,36.259,1237,32
1788093428.329166,89,36.259,1237,32
1788093428.3796837,89,36.259,1237,32
1788093428.429998,89,36.259,1237,32
1788093428.4806237,89,36.259,1237,32
1788093428.531222,89,36.259,1237,32
1788093428.5814404,89,36.259,1237,32
1788093428.6319969,88,37.635,810,32
1788093428.6821928,88,37.635,810,32
1788093428.732801,88,37.635,810,32
1788093428.7833397,88,37.635,810,32
1788093428.83388,88,37.635,810,32
1788093428.884078,88,37.635,810,32
1788093428.9346461,88,37.635,810,32
1788093428.9853575,88,37.635,810,32
1788093429.0357528,88,37.635,810,32
1788093429.0859418,88,37.635,810,32
1788093429.1365511,88,35.376,1237,32
1788093429.1867712,88,35.376,1237,32
1788093429.2372897,88,35.376,1237,32
1788093429.287682,88,35.376,1237,32
1788093429.338086,88,35.376,1237,32
1788093429.3883483,88,35.376,1237,32
1788093429.4389975,88,35.376,1237,32
1788093429.489342,88,35.376,1237,32
1788093429.5398316,88,35.376,1237,32
1788093429.589998,88,35.376,1237,32
1788093429.6405287,89,34.158,1140,32
1788093429.690741,89,34.158,1140,32
1788093429.7410657,89,34.158,1140,32
1788093429.7913764,89,34.158,1140,32
1788093429.8417563,89,34.158,1140,32
1788093429.892417,89,34.158,1140,32
1788093429.9429736,89,34.158,1140,32
1788093429.993659,89,34.158,1140,32
1788093430.044297,89,34.158,1140,32
1788093430.094934,89,35.896,1237,32
1788093430.1452923,89,35.896,1237,32
1788093430.1956398,89,35.896,1237,32
1788093430.2462156,89,35.896,1237,32
1788093430.296577,89,35.896,1237,32
1788093430.3468084,89,35.896,1237,32
1788093430.3974392,89,35.896,1237,32
1788093430.4477553,89,35.896,1237,32
1788093430.498191,89,35.896,1237,32
1788093430.5488245,89,35.896,1237,32
1788093430.599489,86,33.527,1215,1
1788093430.650047,86,33.527,1215,1
1788093430.7006326,86,33.527,1215,1
1788093430.7511392,86,33.527,1215,1
1788093430.801523,86,33.527,1215,1
1788093430.8520772,86,33.527,1215,1
1788093430.9027057,86,33.527,1215,1
1788093430.9531827,86,33.527,1215,1
1788093431.003755,86,33.527,1215,1
1788093431.0543644,86,33.527,1215,1
1788093431.1045907,89,33.404,1237,32
1788093431.155359,89,33.404,1237,32
1788093431.2061322,89,33.404,1237,32
1788093431.2563672,89,33.404,1237,32
1788093431.3068283,89,33.404,1237,32
1788093431.3571515,89,33.404,1237,32
1788093431.4076786,89,33.404,1237,32
1788093431.4579868,89,33.404,1237,32
1788093431.5083382,89,33.404,1237,32
1788093431.559018,89,33.404,1237,32
1788093431.6096838,89,35.574,1237,32
1788093431.6603553,89,35.574,1237,32
1788093431.7106996,89,35.574,1237,32
1788093431.7614663,89,35.574,1237,32
1788093431.8118231,89,35.574,1237,32
1788093431.8621323,89,35.574,1237,32
1788093431.9126763,89,35.574,1237,32
1788093431.9629118,89,35.574,1237,32
1788093432.013249,89,35.574,1237,32
1788093432.0638885,89,35.574,1237,32
1788093432.1145148,88,36.817,802,32
1788093432.1650562,88,36.817,802,32
1788093432.2155435,88,36.817,802,32
1788093432.266154,88,36.817,802,32
1788093432.3165758,88,36.817,802,32
1788093432.366982,88,36.817,802,32
1788093432.4174213,88,36.817,802,32
1788093432.468089,88,36.817,802,32
1788093432.5184433,88,36.817,802,32
1788093432.568741,88,36.817,802,32
1788093432.6191127,89,35.355,1155,32
1788093432.6699681,89,35.355,1155,32
1788093432.720342,89,35.355,1155,32
1788093432.7706323,89,35.355,1155,32
1788093432.820851,89,35.355,1155,32
1788093432.8712254,89,35.355,1155,32
1788093432.9216092,89,35.355,1155,32
1788093432.9720438,89,35.355,1155,32
1788093433.0222747,89,35.355,1155,32
1788093433.0729392,89,35.355,1155,32
1788093433.1234038,89,35.648,1237,32
1788093433.173586,89,35.648,1237,32
1788093433.224149,89,35.648,1237,32
1788093433.2746224,89,35.648,1237,32
1788093433.3252015,89,35.648,1237,32
1788093433.3758001,89,35.648,1237,32
1788093433.426049,89,35.648,1237,32
1788093433.476346,89,35.648,1237,32
1788093433.5266209,89,35.648,1237,32
1788093433.577137,89,35.648,1237,32
1788093433.6274939,89,36.311,1117,32
1788093433.678174,89,36.311,1117,32
1788093433.7288566,89,36.311,1117,32
1788093433.7792134,89,36.311,1117,32
1788093433.8296826,89,36.311,1117,32
1788093433.8799284,89,36.311,1117,32
1788093433.9301152,89,36.311,1117,32
1788093433.980404,89,36.311,1117,32
1788093434.0308614,89,36.311,1117,32
1788093434.0815458,89,36.311,1117,32
1788093434.1318789,86,33.765,1237,32
1788093434.182258,86,33.765,1237,32
1788093434.2327633,86,33.765,1237,32
1788093434.2828753,86,33.765,1237,32
1788093434.3334746,86,33.765,1237,32
1788093434.3836842,86,33.765,1237,32
1788093434.4342217,86,33.765,1237,32
1788093434.4846284,86,33.765,1237,32
1788093434.534816,86,33.765,1237,32
1788093434.5850396,86,33.765,1237,32
1788093434.6352396,89,34.24,1237,32
1788093434.685857,89,34.24,1237,32
1788093434.736319,89,34.24,1237,32
1788093434.7867177,89,34.24,1237,32
1788093434.837043,89,34.24,1237,32
1788093434.887551,89,34.24,1237,32
1788093434.9378486,89,34.24,1237,32
1788093434.988149,89,34.24,1237,32
1788093435.0385132,89,34.24,1237,32
1788093435.0890422,89,34.24,1237,32
1788093435.1394837,89,35.639,1237,32
1788093435.1896138,89,35.639,1237,32
1788093435.2399552,89,35.639,1237,32
1788093435.2902977,89,35.639,1237,32
1788093435.3408046,89,35.639,1237,32
1788093435.3912852,89,35.639,1237,32
1788093435.4414983,89,35.639,1237,32
1788093435.4918697,89,35.639,1237,32
1788093435.5424879,89,35.639,1237,32
1788093435.5931559,89,35.639,1237,32
1788093435.6434865,88,35.981,675,32
1788093435.6937394,88,35.981,675,32
1788093435.7443612,88,35.981,675,32
1788093435.795,88,35.981,675,32
1788093435.8454885,88,35.981,675,32
1788093435.8959444,88,35.981,675,32
1788093435.946327,88,35.981,675,32
1788093435.9966702,88,35.981,675,32
1788093436.0473075,88,35.981,675,32
1788093436.097694,88,34.251,1237,32
1788093436.1484404,88,34.251,1237,32
1788093436.1990051,88,34.251,1237,32
1788093436.2494597,88,34.251,1237,32
1788093436.29994,88,34.251,1237,32
1788093436.3505535,88,34.251,1237,32
1788093436.401101,88,34.251,1237,32
1788093436.4513526,88,34.251,1237,32
1788093436.5017707,88,34.251,1237,32
1788093436.552164,88,34.251,1237,32
1788093436.60231,88,34.27,1125,32
1788093436.6530652,88,34.27,1125,32
1788093436.7039251,88,34.27,1125,32
1788093436.7545152,88,34.27,1125,32
1788093436.8047724,88,34.27,1125,32
1788093436.8553998,88,34.27,1125,32
1788093436.905698,88,34.27,1125,32
1788093436.956259,88,34.27,1125,32
1788093437.0065885,88,34.27,1125,32
1788093437.057167,88,34.27,1125,32
1788093437.1075172,88,35.273,1170,32
1788093437.1579967,88,35.273,1170,32
1788093437.208388,88,35.273,1170,32
1788093437.2591598,88,35.273,1170,32
1788093437.309308,88,35.273,1170,32
1788093437.3597708,88,35.273,1170,32
1788093437.4100065,88,35.273,1170,32
1788093437.4602165,88,35.273,1170,32
1788093437.5104284,88,35.273,1170,32
1788093437.560555,88,35.273,1170,32
1788093437.6109052,87,35.365,1237,32
1788093437.6615777,87,35.365,1237,32
1788093437.7121816,87,35.365,1237,32
1788093437.7624233,87,35.365,1237,32
1788093437.8125956,87,35.365,1237,32
1788093437.8628354,87,35.365,1237,32
1788093437.9134796,87,35.365,1237,32
1788093437.9638069,87,35.365,1237,32
1788093438.0139503,87,35.365,1237,32
1788093438.0644627,87,35.365,1237,32
1788093438.1146402,89,33.578,1237,32
1788093438.1649752,89,33.578,1237,32
1788093438.215332,89,33.578,1237,32
1788093438.2658272,89,33.578,1237,32
1788093438.3161297,89,33.578,1237,32
1788093438.3665066,89,33.578,1237,32
1788093438.4170122,89,33.578,1237,32
1788093438.467489,89,33.578,1237,32
1788093438.5179417,89,33.578,1237,32
1788093438.5683959,89,33.578,1237,32
1788093438.6189976,89,34.655,1237,32
1788093438.6693008,89,34.655,1237,32
1788093438.7195303,89,34.655,1237,32
1788093438.7696822,89,34.655,1237,32
1788093438.8200376,89,34.655,1237,32
1788093438.8702104,89,34.655,1237,32
1788093438.9207253,89,34.655,1237,32
1788093438.9713922,89,34.655,1237,32
1788093439.0216925,89,34.655,1237,32
1788093439.072164,89,34.655,1237,32
1788093439.1228344,88,35.982,1132,32
1788093439.173048,88,35.982,1132,32
1788093439.2234108,88,35.982,1132,32
1788093439.2736192,88,35.982,1132,32
1788093439.3241606,88,35.982,1132,32
1788093439.3747346,88,35.982,1132,32
1788093439.424888,88,35.982,1132,32
1788093439.4750936,88,35.982,1132,32
1788093439.52538,88,35.982,1132,32
1788093439.5758579,88,35.982,1132,32
1788093439.6264353,89,34.933,1237,32
1788093439.6767552,89,34.933,1237,32
1788093439.7273767,89,34.933,1237,32
1788093439.777638,89,34.933,1237,32
1788093439.8281634,89,34.933,1237,32
1788093439.8787117,89,34.933,1237,32
1788093439.9291294,89,34.933,1237,32
1788093439.979658,89,34.933,1237,32
1788093440.0301244,89,34.933,1237,32
1788093440.0804224,89,34.933,1237,32
1788093440.1307847,89,36.565,1237,32
1788093440.1810057,89,36.565,1237,32
1788093440.231268,89,36.565,1237,32
1788093440.281886,89,36.565,1237,32
1788093440.3322256,89,36.565,1237,32
1788093440.3824313,89,36.565,1237,32
1788093440.432919,89,36.565,1237,32
1788093440.4834433,89,36.565,1237,32
1788093440.533741,89,36.565,1237,32
1788093440.5843933,89,36.565,1237,32
1788093440.6349947,88,35.183,1050,32
1788093440.6853313,88,35.183,1050,32
1788093440.7359283,88,35.183,1050,32
1788093440.7865784,88,35.183,1050,32
1788093440.8372388,88,35.183,1050,32
1788093440.8878303,88,35.183,1050,32
1788093440.9382179,88,35.183,1050,32
1788093440.9884353,88,35.183,1050,32
1788093441.0388522,88,35.183,1050,32
1788093441.089348,88,35.183,1050,32
1788093441.1395414,89,34.494,1237,32
1788093441.1897714,89,34.494,1237,32
1788093441.2401078,89,34.494,1237,32
1788093441.290817,89,34.494,1237,32
1788093441.3413212,89,34.494,1237,32
1788093441.3914587,89,34.494,1237,32
1788093441.441981,89,34.494,1237,32
1788093441.4925225,89,34.494,1237,32
1788093441.5430086,89,34.494,1237,32
1788093441.5935462,89,34.494,1237,32
1788093441.6439247,88,32.837,1237,32
1788093441.6946573,88,32.837,1237,32
1788093441.7451277,88,32.837,1237,32
1788093441.795587,88,32.837,1237,32
1788093441.8458323,88,32.837,1237,32
1788093441.8961685,88,32.837,1237,32
1788093441.9464686,88,32.837,1237,32
1788093441.9966702,88,32.837,1237,32
1788093442.0470881,88,32.837,1237,32
1788093442.0972433,89,34.183,1237,32
1788093442.1474507,89,34.183,1237,32
1788093442.1982696,89,34.183,1237,32
1788093442.2485085,89,34.183,1237,32
1788093442.2988853,89,34.183,1237,32
1788093442.3490133,89,34.183,1237,32
1788093442.3996263,89,34.183,1237,32
1788093442.450015,89,34.183,1237,32
1788093442.5003948,89,34.183,1237,32
1788093442.5508354,89,34.183,1237,32
1788093442.6013908,89,38.102,780,32
1788093442.651551,89,38.102,780,32
1788093442.7018063,89,38.102,780,32
1788093442.751991,89,38.102,780,32
1788093442.8026564,89,38.102,780,32
1788093442.8529048,89,38.102,780,32
1788093442.9036283,89,38.102,780,32
1788093442.9539716,89,38.102,780,32
1788093443.004465,89,38.102,780,32
1788093443.0549726,89,38.102,780,32
1788093443.1056428,88,35.673,1162,32
1788093443.1560185,88,35.673,1162,32
1788093443.2065933,88,35.673,1162,32
1788093443.2568247,88,35.673,1162,32
1788093443.3073027,88,35.673,1162,32
1788093443.357869,88,35.673,1162,32
1788093443.40837,88,35.673,1162,32
1788093443.458823,88,35.673,1162,32
1788093443.509295,88,35.673,1162,32
1788093443.5599391,88,35.673,1162,32
1788093443.6105,88,34.262,1102,32
1788093443.6609452,88,34.262,1102,32
1788093443.711109,88,34.262,1102,32
1788093443.761631,88,34.262,1102,32
1788093443.8122108,88,34.262,1102,32
1788093443.8626337,88,34.262,1102,32
1788093443.9129858,88,34.262,1102,32
1788093443.9634576,88,34.262,1102,32
1788093444.0140343,88,34.262,1102,32
1788093444.0644968,88,34.262,1102,32
1788093444.1150248,88,35.128,1065,32
1788093444.1653059,88,35.128,1065,32
1788093444.2160249,88,35.128,1065,32
1788093444.2664685,88,35.128,1065,32
1788093444.3167365,88,35.128,1065,32
1788093444.3670905,88,35.128,1065,32
1788093444.4176633,88,35.128,1065,32
1788093444.4681463,88,35.128,1065,32
1788093444.5185373,88,35.128,1065,32
1788093444.5691187,88,35.128,1065,32
1788093444.6198103,88,35.617,1222,32
1788093444.6701398,88,35.617,1222,32
1788093444.7203813,88,35.617,1222,32
1788093444.770869,88,35.617,1222,32
1788093444.8211403,88,35.617,1222,32
1788093444.871441,88,35.617,1222,32
1788093444.9217412,88,35.617,1222,32
1788093444.9720469,88,35.617,1222,32
1788093445.0224574,88,35.617,1222,32
1788093445.073071,88,35.617,1222,32
1788093445.123226,88,32.902,1237,32
1788093445.1737974,88,32.902,1237,32
1788093445.2244754,88,32.902,1237,32
1788093445.2747035,88,32.902,1237,32
1788093445.3251443,88,32.902,1237,32
1788093445.3754497,88,32.902,1237,32
1788093445.4260838,88,32.902,1237,32
1788093445.4764626,88,32.902,1237,32
1788093445.5270078,88,32.902,1237,32
1788093445.5773547,88,32.902,1237,32
1788093445.6276042,89,34.172,1237,32
1788093445.6778452,89,34.172,1237,32
1788093445.728061,89,34.172,1237,32
1788093445.7785962,89,34.172,1237,32
1788093445.8290076,89,34.172,1237,32
1788093445.8792632,89,34.172,1237,32
1788093445.9298036,89,34.172,1237,32
1788093445.980006,89,34.172,1237,32
1788093446.030175,89,34.172,1237,32
1788093446.080384,89,34.172,1237,32
1788093446.1309445,88,37.738,1087,32
1788093446.1815288,88,37.738,1087,32
1788093446.2318275,88,37.738,1087,32
1788093446.282609,88,37.738,1087,32
1788093446.3329816,88,37.738,1087,32
1788093446.3835468,88,37.738,1087,32
1788093446.4342184,88,37.738,1087,32
1788093446.4844546,88,37.738,1087,32
1788093446.5349357,88,37.738,1087,32
1788093446.5853744,88,37.738,1087,32
1788093446.6358325,88,35.442,1237,32
1788093446.6861403,88,35.442,1237,32
1788093446.736363,88,35.442,1237,32
1788093446.7870815,88,35.442,1237,32
1788093446.837483,88,35.442,1237,32
1788093446.887712,88,35.442,1237,32
1788093446.9380314,88,35.442,1237,32
1788093446.9885097,88,35.442,1237,32
1788093447.038753,88,35.442,1237,32
1788093447.0893316,88,35.442,1237,32
1788093447.139707,89,35.262,1237,32
1788093447.1900423,89,35.262,1237,32
1788093447.240405,89,35.262,1237,32
1788093447.2906163,89,35.262,1237,32
1788093447.341,89,35.262,1237,32
1788093447.3914304,89,35.262,1237,32
1788093447.441692,89,35.262,1237,32
1788093447.492092,89,35.262,1237,32
1788093447.5426884,89,35.262,1237,32
1788093447.5931973,89,35.262,1237,32
1788093447.6436956,89,36.801,1237,32
1788093447.694052,89,36.801,1237,32
1788093447.7446628,89,36.801,1237,32
1788093447.7949555,89,36.801,1237,32
1788093447.8458538,89,36.801,1237,32
1788093447.8964758,89,36.801,1237,32
1788093447.946692,89,36.801,1237,32
1788093447.9972687,89,36.801,1237,32
1788093448.0475457,89,36.801,1237,32
1788093448.0977352,89,36.161,1170,32
1788093448.1479821,89,36.161,1170,32
1788093448.198162,89,36.161,1170,32
1788093448.248513,89,36.161,1170,32
1788093448.2986822,89,36.161,1170,32
1788093448.3492165,89,36.161,1170,32
1788093448.3996654,89,36.161,1170,32
1788093448.4502697,89,36.161,1170,32
1788093448.5005772,89,36.161,1170,32
1788093448.5511441,89,36.161,1170,32
1788093448.6017957,87,32.352,1237,32
1788093448.6523025,87,32.352,1237,32
1788093448.7026012,87,32.352,1237,32
1788093448.752858,87,32.352,1237,32
1788093448.8032627,87,32.352,1237,32
1788093448.8534853,87,32.352,1237,32
1788093448.903915,87,32.352,1237,32
1788093448.9542108,87,32.352,1237,32
1788093449.0044136,87,32.352,1237,32
1788093449.0550222,87,32.352,1237,32
1788093449.1055195,89,32.865,1237,32
1788093449.1561291,89,32.865,1237,32
1788093449.2067173,89,32.865,1237,32
1788093449.2571845,89,32.865,1237,32
1788093449.3077824,89,32.865,1237,32
1788093449.3582354,89,32.865,1237,32
1788093449.4084036,89,32.865,1237,32
1788093449.4586282,89,32.865,1237,32
1788093449.5090635,89,32.865,1237,32
1788093449.5593772,89,32.865,1237,32
1788093449.609765,89,36.73,1237,32
1788093449.6603148,89,36.73,1237,32
1788093449.7105582,89,36.73,1237,32
1788093449.7608354,89,36.73,1237,32
1788093449.8115225,89,36.73,1237,32
1788093449.8618996,89,36.73,1237,32
1788093449.9123178,89,36.73,1237,32
1788093449.9626153,89,36.73,1237,32
1788093450.01326,89,36.73,1237,32
1788093450.06344,89,36.73,1237,32
1788093450.113921,88,36.817,1057,32
1788093450.164555,88,36.817,1057,32
1788093450.2149801,88,36.817,1057,32
1788093450.2655668,88,36.817,1057,32
1788093450.315674,88,36.817,1057,32
1788093450.3660626,88,36.817,1057,32
1788093450.4165478,88,36.817,1057,32
1788093450.4666595,88,36.817,1057,32
1788093450.5172794,88,36.817,1057,32
1788093450.5678384,88,36.817,1057,32
1788093450.6183147,88,35.302,1237,32
1788093450.6686857,88,35.302,1237,32
1788093450.7189717,88,35.302,1237,32
1788093450.7696958,88,35.302,1237,32
1788093450.820299,88,35.302,1237,32
1788093450.8705935,88,35.302,1237,32
1788093450.921038,88,35.302,1237,32
1788093450.9712346,88,35.302,1237,32
1788093451.0215857,88,35.302,1237,32
1788093451.0718968,88,35.302,1237,32
1788093451.1222732,89,35.382,1237,32
1788093451.1728837,89,35.382,1237,32
1788093451.223121,89,35.382,1237,32
1788093451.2733455,89,35.382,1237,32
1788093451.3238497,89,35.382,1237,32
1788093451.3744645,89,35.382,1237,32
1788093451.424703,89,35.382,1237,32
1788093451.4749942,89,35.382,1237,32
1788093451.5253155,89,35.382,1237,32
1788093451.5759974,89,35.382,1237,32
1788093451.6265876,89,37.405,1237,32
1788093451.6772563,89,37.405,1237,32
1788093451.727573,89,37.405,1237,32
1788093451.7780788,89,37.405,1237,32
1788093451.828452,89,37.405,1237,32
1788093451.8787699,89,37.405,1237,32
1788093451.929458,89,37.405,1237,32
1788093451.979708,89,37.405,1237,32
1788093452.0304143,89,37.405,1237,32
1788093452.0808673,89,37.405,1237,32
1788093452.1314797,88,34.731,1237,32
1788093452.1821027,88,34.731,1237,32
1788093452.2327008,88,34.731,1237,32
1788093452.283312,88,34.731,1237,32
1788093452.3337197,88,34.731,1237,32
1788093452.3839371,88,34.731,1237,32
1788093452.434688,88,34.731,1237,32
1788093452.4852803,88,34.731,1237,32
1788093452.5357933,88,34.731,1237,32
1788093452.586168,88,34.731,1237,32
1788093452.6365876,89,34.873,1237,32
1788093452.686941,89,34.873,1237,32
1788093452.7374945,89,34.873,1237,32
1788093452.7877052,89,34.873,1237,32
1788093452.8383234,89,34.873,1237,32
1788093452.8885632,89,34.873,1237,32
1788093452.9389982,89,34.873,1237,32
1788093452.9897187,89,34.873,1237,32
1788093453.0400257,89,34.873,1237,32
1788093453.0906432,89,34.873,1237,32
1788093453.1409678,88,36.989,652,32
1788093453.1917562,88,36.989,652,32
1788093453.2421212,88,36.989,652,32
1788093453.292667,88,36.989,652,32
1788093453.3428266,88,36.989,652,32
1788093453.3934674,88,36.989,652,32
1788093453.443877,88,36.989,652,32
1788093453.4942102,88,36.989,652,32
1788093453.5443692,88,36.989,652,32
1788093453.5946693,88,36.989,652,32
1788093453.6450522,88,35.218,1207,32
1788093453.6953208,88,35.218,1207,32
1788093453.7457619,88,35.218,1207,32
1788093453.7961264,88,35.218,1207,32
1788093453.8467107,88,35.218,1207,32
1788093453.8972301,88,35.218,1207,32
1788093453.9478228,88,35.218,1207,32
1788093453.9979775,88,35.218,1207,32
1788093454.0486076,88,35.218,1207,32
1788093454.0989864,89,35.005,1237,32
1788093454.1497476,89,35.005,1237,32
1788093454.2000966,89,35.005,1237,32
1788093454.250574,89,35.005,1237,32
1788093454.3009531,89,35.005,1237,32
1788093454.3512516,89,35.005,1237,32
1788093454.4016836,89,35.005,1237,32
1788093454.4519267,89,35.005,1237,32
1788093454.5023468,89,35.005,1237,32
1788093454.5526004,89,35.005,1237,32
1788093454.602735,89,35.782,1237,32
1788093454.6530194,89,35.782,1237,32
1788093454.7035234,89,35.782,1237,32
1788093454.753698,89,35.782,1237,32
1788093454.8042245,89,35.782,1237,32
1788093454.8545802,89,35.782,1237,32
1788093454.904869,89,35.782,1237,32
1788093454.9551811,89,35.782,1237,32
1788093455.0054424,89,35.782,1237,32
1788093455.0557098,89,35.782,1237,32
1788093455.106343,89,35.648,1237,32
1788093455.1564896,89,35.648,1237,32
1788093455.207066,89,35.648,1237,32
1788093455.257216,89,35.648,1237,32
1788093455.3075466,89,35.648,1237,32
1788093455.358324,89,35.648,1237,32
1788093455.408713,89,35.648,1237,32
1788093455.459186,89,35.648,1237,32
1788093455.5095274,89,35.648,1237,32
1788093455.5596728,89,35.648,1237,32
1788093455.6103027,86,32.635,1237,32
1788093455.6607118,86,32.635,1237,32
1788093455.7112694,86,32.635,1237,32
1788093455.761503,86,32.635,1237,32
1788093455.8119617,86,32.635,1237,32
1788093455.862482,86,32.635,1237,32
1788093455.9128156,86,32.635,1237,32
1788093455.9630282,86,32.635,1237,32
1788093456.013221,86,32.635,1237,32
1788093456.0637586,86,32.635,1237,32
1788093456.114133,89,32.953,1237,32
1788093456.1645405,89,32.953,1237,32
1788093456.2148466,89,32.953,1237,32
1788093456.2654502,89,32.953,1237,32
1788093456.3157015,89,32.953,1237,32
1788093456.3663337,89,32.953,1237,32
1788093456.416792,89,32.953,1237,32
1788093456.4669752,89,32.953,1237,32
1788093456.5175798,89,32.953,1237,32
1788093456.5681217,89,32.953,1237,32
1788093456.6183012,89,35.357,1237,32
1788093456.6685283,89,35.357,1237,32
1788093456.718766,89,35.357,1237,32
1788093456.7693872,89,35.357,1237,32
1788093456.819728,89,35.357,1237,32
1788093456.8703578,89,35.357,1237,32
1788093456.9208727,89,35.357,1237,32
1788093456.9710388,89,35.357,1237,32
1788093457.021566,89,35.357,1237,32
1788093457.0723324,89,35.357,1237,32
1788093457.1253033,88,36.554,1237,32
1788093457.176941,88,36.554,1237,32
1788093457.235322,88,36.554,1237,32
1788093457.2889798,88,36.554,1237,32
1788093457.3394701,88,36.554,1237,32
1788093457.4028854,88,36.554,1237,32
1788093457.4574544,88,36.554,1237,32
1788093457.5077114,88,36.554,1237,32
1788093457.558235,88,36.554,1237,32
1788093457.6085234,88,32.942,1237,32
